Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC+06:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
12/31/2023 00:03:26,12/31/2023 06:03:26,11,12,,12,12,,126,144,146,146,146,0,42.6,,39,,0,0
12/31/2023 01:03:26,12/31/2023 07:03:26,9,10,,11,11,,110,127,128,128,128,0,43.5,,38,,0,0
12/31/2023 02:03:26,12/31/2023 08:03:26,9,9,,10,10,,102,117,118,118,118,0,42.4,,40,,0,0
12/31/2023 03:03:26,12/31/2023 09:03:26,8,9,,9,9,,96,110,111,111,111,0,42.6,,40,,0,0
12/31/2023 04:03:26,12/31/2023 10:03:26,7,8,,8,9,,88,101,102,102,102,0,45.0,,38,,0,0
12/31/2023 05:03:26,12/31/2023 11:03:26,7,7,,8,8,,80,92,93,93,93,0,45.3,,39,,0,0
12/31/2023 06:03:26,12/31/2023 12:03:26,6,7,,7,7,,72,83,83,84,84,0,45.5,,40,,0,0
12/31/2023 07:03:26,12/31/2023 13:03:26,5,6,,6,6,,62,71,71,71,71,0,46.4,,40,,0,0
12/31/2023 08:03:26,12/31/2023 14:03:26,5,5,,5,5,,56,64,64,64,64,0,47.1,,40,,0,0
12/31/2023 09:03:26,12/31/2023 15:03:26,5,6,,6,6,,61,70,71,71,71,0,47.7,,40,,0,0
12/31/2023 10:03:26,12/31/2023 16:03:26,6,6,,7,7,,67,77,77,77,77,0,47.8,,40,,0,0
12/31/2023 11:03:26,12/31/2023 17:03:26,8,9,,9,10,,96,110,111,111,111,0,48.0,,41,,0,0
12/31/2023 12:03:26,12/31/2023 18:03:26,11,12,,12,13,,128,147,148,148,148,0,47.8,,41,,0,0
12/31/2023 13:03:26,12/31/2023 19:03:26,12,14,,14,14,,145,166,167,168,168,0,47.7,,41,,0,0
12/31/2023 14:03:26,12/31/2023 20:03:26,13,15,,15,15,,155,177,179,179,179,0,47.3,,41,,0,0
12/31/2023 15:03:26,12/31/2023 21:03:26,13,15,,15,15,,156,179,180,181,181,0,47.1,,41,,0,0
12/31/2023 16:03:26,12/31/2023 22:03:26,14,16,,16,16,,167,191,192,193,193,0,46.6,,41,,0,0
12/31/2023 17:03:26,12/31/2023 23:03:26,15,17,,17,18,,181,208,209,209,209,0,46.4,,40,,0,0
12/31/2023 18:03:26,01/01/2024 00:03:26,19,20,,21,21,,222,254,256,256,256,0,46.0,,40,,0,0
12/31/2023 19:03:26,01/01/2024 01:03:26,29,31,,32,32,,350,398,400,400,400,0,45.7,,40,,0,0
12/31/2023 20:03:26,01/01/2024 02:03:26,30,32,,32,32,,354,403,405,405,405,0,45.3,,40,,0,0
12/31/2023 21:03:26,01/01/2024 03:03:26,28,30,,30,30,,331,377,378,379,379,0,45.0,,40,,0,0
12/31/2023 22:03:26,01/01/2024 04:03:26,26,27,,28,28,,306,348,349,349,349,0,44.8,,40,,0,0
12/31/2023 23:03:26,01/01/2024 05:03:26,23,24,,25,25,,271,308,309,309,310,0,44.6,,40,,0,0
01/01/2024 00:03:26,01/01/2024 06:03:26,20,21,,21,22,,238,270,271,272,272,0,44.2,,40,,0,0
01/01/2024 01:03:26,01/01/2024 07:03:26,18,19,,19,19,,211,240,240,241,241,0,43.9,,40,,0,0
01/01/2024 02:03:26,01/01/2024 08:03:26,16,17,,17,17,,189,215,216,216,216,0,43.7,,40,,0,0
01/01/2024 03:03:26,01/01/2024 09:03:26,14,15,,15,15,,171,194,195,195,195,0,43.5,,40,,0,0
01/01/2024 04:03:26,01/01/2024 10:03:26,13,14,,14,14,,158,179,180,180,180,0,45.0,,39,,0,0
01/01/2024 05:03:26,01/01/2024 11:03:26,12,12,,13,13,,138,156,157,157,157,0,46.2,,39,,0,0
01/01/2024 06:03:26,01/01/2024 12:03:26,10,11,,11,11,,119,136,136,136,136,0,46.9,,40,,0,0
01/01/2024 07:03:26,01/01/2024 13:03:26,9,10,,10,10,,105,120,120,120,121,0,48.2,,40,,0,0
01/01/2024 08:03:26,01/01/2024 14:03:26,8,8,,8,8,,91,103,104,104,104,0,48.9,,40,,0,0
01/01/2024 09:03:26,01/01/2024 15:03:26,7,8,,8,8,,82,93,93,93,93,0,49.6,,40,,0,0
01/01/2024 10:03:26,01/01/2024 16:03:26,7,7,,8,8,,81,92,93,93,93,0,49.8,,41,,0,0
01/01/2024 11:03:26,01/01/2024 17:03:26,7,7,,7,7,,77,88,88,88,88,0,49.8,,40,,0,0
01/01/2024 12:03:26,01/01/2024 18:03:26,7,8,,8,8,,85,97,97,97,98,0,49.8,,40,,0,0
01/01/2024 13:03:26,01/01/2024 19:03:26,9,9,,9,10,,100,114,114,114,114,0,49.6,,40,,0,0
01/01/2024 14:03:26,01/01/2024 20:03:26,9,10,,10,10,,107,122,122,122,122,0,49.3,,40,,0,0
01/01/2024 15:03:26,01/01/2024 21:03:26,9,10,,10,10,,107,122,123,123,123,0,49.1,,40,,0,0
01/01/2024 16:03:26,01/01/2024 22:03:26,9,9,,9,10,,100,114,114,114,115,0,48.9,,40,,0,0
01/01/2024 17:03:26,01/01/2024 23:03:26,8,9,,9,9,,93,106,107,107,107,0,48.7,,40,,0,0
01/01/2024 18:03:26,01/02/2024 00:03:26,7,8,,8,8,,87,99,100,100,100,0,48.6,,40,,0,0
01/01/2024 19:03:26,01/02/2024 01:03:26,7,8,,8,8,,81,93,93,93,93,0,48.4,,40,,0,0
01/01/2024 20:03:26,01/02/2024 02:03:26,7,7,,7,7,,77,88,88,88,88,16,48.2,,40,,0,16
01/01/2024 21:03:26,01/02/2024 03:03:26,6,7,,7,7,,71,81,82,82,82,0,48.2,,39,,0,0
01/01/2024 22:03:26,01/02/2024 04:03:26,6,6,,6,6,,67,76,76,76,76,0,48.0,,40,,0,0
01/01/2024 23:03:26,01/02/2024 05:03:26,5,6,,6,6,,61,69,70,70,70,0,47.8,,40,,0,0
01/02/2024 00:03:26,01/02/2024 06:03:26,5,5,,5,5,,55,63,63,63,63,0,47.7,,39,,0,0
01/02/2024 01:03:26,01/02/2024 07:03:26,4,5,,5,5,,53,60,60,60,60,0,47.7,,39,,0,0
01/02/2024 02:03:26,01/02/2024 08:03:26,4,5,,5,5,,51,59,59,59,59,0,47.7,,39,,0,0
01/02/2024 03:03:26,01/02/2024 09:03:26,4,5,,5,5,,48,55,55,55,55,0,47.8,,39,,0,0
01/02/2024 04:03:26,01/02/2024 10:03:26,5,5,,5,5,,54,62,62,62,62,0,48.0,,39,,0,0
01/02/2024 05:03:26,01/02/2024 11:03:26,5,6,,6,6,,59,68,68,68,68,0,48.4,,39,,0,0
01/02/2024 06:03:26,01/02/2024 12:03:26,5,6,,6,6,,63,72,73,73,73,0,48.7,,39,,0,0
01/02/2024 07:03:26,01/02/2024 13:03:26,6,6,,7,7,,69,79,79,79,79,0,49.1,,40,,0,0
01/02/2024 08:03:26,01/02/2024 14:03:26,10,11,,11,11,,113,129,130,130,130,0,49.8,,40,,0,0
01/02/2024 09:03:26,01/02/2024 15:03:26,15,16,,16,17,,168,193,194,194,194,0,50.2,,41,,0,0
01/02/2024 10:03:26,01/02/2024 16:03:26,15,16,,17,17,,171,195,197,197,197,0,50.4,,41,,0,0
01/02/2024 11:03:26,01/02/2024 17:03:26,15,16,,17,17,,174,199,200,200,200,0,50.4,,41,,0,0
01/02/2024 12:03:26,01/02/2024 18:03:26,16,17,,18,18,,182,208,210,210,210,0,50.2,,41,,0,0
01/02/2024 13:03:26,01/02/2024 19:03:26,17,19,,19,19,,196,225,226,226,226,0,49.6,,41,,0,0
01/02/2024 14:03:26,01/02/2024 20:03:26,20,22,,22,22,,228,261,263,263,264,0,49.1,,41,,0,0
01/02/2024 15:03:26,01/02/2024 21:03:26,22,24,,25,25,,256,293,295,296,296,0,48.6,,40,,0,0
01/02/2024 16:03:26,01/02/2024 22:03:26,23,25,,26,26,,264,302,304,305,305,0,48.0,,40,,0,0
01/02/2024 17:03:26,01/02/2024 23:03:26,22,24,,25,25,,260,297,299,300,300,0,47.5,,40,,0,0
01/02/2024 18:03:26,01/03/2024 00:03:26,21,23,,24,24,,249,284,286,287,287,0,47.1,,40,,0,0
01/02/2024 19:03:26,01/03/2024 01:03:26,22,24,,25,25,,257,294,296,296,296,0,46.4,,40,,0,0
01/02/2024 20:03:26,01/03/2024 02:03:26,23,25,,25,26,,266,304,306,306,306,0,45.9,,40,,0,0
01/02/2024 21:03:26,01/03/2024 03:03:26,23,25,,26,26,,269,308,310,310,311,0,45.5,,41,,0,0
01/02/2024 22:03:26,01/03/2024 04:03:26,22,24,,25,25,,263,301,303,303,304,0,45.0,,40,,0,0
01/02/2024 23:03:26,01/03/2024 05:03:26,21,23,,24,24,,250,286,288,288,288,0,44.4,,40,,0,0
01/03/2024 00:03:26,01/03/2024 06:03:26,20,21,,22,22,,234,268,270,270,270,0,44.1,,40,,0,0
01/03/2024 01:03:26,01/03/2024 07:03:26,18,20,,21,21,,221,252,254,254,254,0,43.7,,40,,0,0
01/03/2024 02:03:26,01/03/2024 08:03:26,17,19,,19,20,,208,238,240,240,240,0,43.2,,41,,0,0
