Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC+06:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
12/31/2023 00:14:02,12/31/2023 06:14:02,9,11,,11,12,,112,129,130,131,131,0,42.3,,49,,0,0
12/31/2023 01:14:02,12/31/2023 07:14:02,8,9,,10,10,,97,112,113,114,114,0,42.3,,49,,0,0
12/31/2023 02:14:02,12/31/2023 08:14:02,8,9,,9,9,,91,105,106,107,107,0,42.1,,49,,0,0
12/31/2023 03:14:02,12/31/2023 09:14:02,7,8,,8,9,,86,99,100,100,100,0,42.4,,49,,0,0
12/31/2023 04:14:02,12/31/2023 10:14:02,7,8,,8,8,,79,91,91,92,92,0,44.2,,48,,0,0
12/31/2023 05:14:02,12/31/2023 11:14:02,6,7,,7,7,,72,83,83,84,84,0,45.9,,48,,0,0
12/31/2023 06:14:02,12/31/2023 12:14:02,5,6,,6,6,,64,73,74,74,74,0,46.2,,49,,0,0
12/31/2023 07:14:02,12/31/2023 13:14:02,5,5,,5,6,,55,63,64,64,64,0,46.8,,49,,0,0
12/31/2023 08:14:02,12/31/2023 14:14:02,5,5,,5,5,,53,60,61,61,61,0,47.7,,49,,0,0
12/31/2023 09:14:02,12/31/2023 15:14:02,5,6,,6,6,,58,67,68,68,68,0,48.2,,49,,0,0
12/31/2023 10:14:02,12/31/2023 16:14:02,6,6,,7,7,,65,74,75,75,75,0,48.4,,49,,0,0
12/31/2023 11:14:02,12/31/2023 17:14:02,8,9,,9,9,,92,106,107,107,107,0,48.4,,49,,0,0
12/31/2023 12:14:02,12/31/2023 18:14:02,10,11,,12,12,,113,130,132,132,132,0,48.4,,49,,0,0
12/31/2023 13:14:02,12/31/2023 19:14:02,11,13,,13,13,,131,150,152,152,152,0,48.9,,49,,0,0
12/31/2023 14:14:02,12/31/2023 20:14:02,12,14,,14,14,,141,162,164,164,164,0,49.5,,48,,0,0
12/31/2023 15:14:02,12/31/2023 21:14:02,12,14,,14,14,,141,162,164,164,164,0,47.1,,49,,0,0
12/31/2023 16:14:02,12/31/2023 22:14:02,13,14,,15,15,,151,173,175,175,175,0,47.1,,49,,0,0
12/31/2023 17:14:02,12/31/2023 23:14:02,14,16,,16,17,,163,187,188,189,189,0,47.5,,48,,0,0
12/31/2023 18:14:02,01/01/2024 00:14:02,18,20,,20,21,,213,244,245,246,246,0,46.6,,49,,0,0
12/31/2023 19:14:02,01/01/2024 01:14:02,27,29,,30,30,,326,370,372,372,372,0,45.9,,49,,0,0
12/31/2023 20:14:02,01/01/2024 02:14:02,28,30,,30,30,,326,371,372,373,373,0,47.1,,48,,0,0
12/31/2023 21:14:02,01/01/2024 03:14:02,25,27,,28,28,,303,345,346,346,346,0,45.0,,49,,0,0
12/31/2023 22:14:02,01/01/2024 04:14:02,24,25,,26,26,,280,319,320,320,321,0,45.5,,48,,0,0
12/31/2023 23:14:02,01/01/2024 05:14:02,21,23,,23,23,,250,285,286,286,286,0,47.1,,47,,0,0
01/01/2024 00:14:02,01/01/2024 06:14:02,18,20,,20,20,,218,248,249,249,249,0,45.5,,48,,0,0
01/01/2024 01:14:02,01/01/2024 07:14:02,16,17,,18,18,,193,220,221,221,221,0,44.2,,49,,0,0
01/01/2024 02:14:02,01/01/2024 08:14:02,14,16,,16,16,,174,198,199,199,199,0,43.7,,49,,0,0
01/01/2024 03:14:02,01/01/2024 09:14:02,13,14,,14,14,,157,179,180,180,180,0,43.9,,49,,0,0
01/01/2024 04:14:02,01/01/2024 10:14:02,12,13,,13,13,,143,163,164,164,164,0,46.0,,48,,0,0
01/01/2024 05:14:02,01/01/2024 11:14:02,11,12,,12,12,,127,144,145,145,145,0,47.1,,48,,0,0
01/01/2024 06:14:02,01/01/2024 12:14:02,9,10,,10,10,,108,123,124,124,124,0,48.7,,48,,0,0
01/01/2024 07:14:02,01/01/2024 13:14:02,8,9,,9,9,,97,110,111,111,111,0,49.3,,49,,0,0
01/01/2024 08:14:02,01/01/2024 14:14:02,7,8,,8,8,,84,95,96,96,96,0,49.5,,49,,0,0
01/01/2024 09:14:02,01/01/2024 15:14:02,7,7,,7,7,,77,88,88,88,88,0,49.8,,49,,0,0
01/01/2024 10:14:02,01/01/2024 16:14:02,6,7,,7,7,,74,84,85,85,85,0,50.0,,49,,0,0
01/01/2024 11:14:02,01/01/2024 17:14:02,6,7,,7,7,,72,82,82,82,82,0,50.7,,49,,0,0
01/01/2024 12:14:02,01/01/2024 18:14:02,7,7,,7,7,,76,87,87,87,87,0,51.1,,48,,0,0
01/01/2024 13:14:02,01/01/2024 19:14:02,8,8,,9,9,,89,101,102,102,102,0,50.0,,49,,0,0
01/01/2024 14:14:02,01/01/2024 20:14:02,8,9,,9,9,,97,111,111,111,112,0,49.6,,49,,0,0
01/01/2024 15:14:02,01/01/2024 21:14:02,8,9,,9,9,,96,109,110,110,110,0,49.1,,49,,0,0
01/01/2024 16:14:02,01/01/2024 22:14:02,8,8,,9,9,,89,102,103,103,103,0,49.5,,49,,0,0
