Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC+06:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
12/31/2023 00:10:44,12/31/2023 06:10:44,12,13,,14,14,,129,146,147,148,148,0,42.4,,39,,0,0
12/31/2023 01:10:44,12/31/2023 07:10:44,11,12,,12,12,,114,128,129,129,129,0,42.3,,39,,0,0
12/31/2023 02:10:44,12/31/2023 08:10:44,10,11,,11,11,,105,119,120,120,120,0,42.1,,40,,0,0
12/31/2023 03:10:44,12/31/2023 09:10:44,9,10,,10,11,,98,111,112,112,112,0,42.3,,40,,0,0
12/31/2023 04:10:44,12/31/2023 10:10:44,9,9,,9,10,,90,101,102,102,102,0,44.1,,39,,0,0
12/31/2023 05:10:44,12/31/2023 11:10:44,8,8,,9,9,,81,92,92,92,92,0,45.7,,38,,0,0
12/31/2023 06:10:44,12/31/2023 12:10:44,7,8,,8,8,,72,81,81,81,81,0,46.2,,39,,0,0
12/31/2023 07:10:44,12/31/2023 13:10:44,6,6,,7,7,,61,69,69,69,69,0,46.9,,39,,0,0
12/31/2023 08:10:44,12/31/2023 14:10:44,6,6,,6,6,,58,65,66,66,66,0,47.5,,39,,0,0
12/31/2023 09:10:44,12/31/2023 15:10:44,6,7,,7,7,,64,72,73,73,73,0,47.8,,40,,0,0
12/31/2023 10:10:44,12/31/2023 16:10:44,7,7,,8,8,,71,80,80,80,80,0,48.2,,40,,0,0
12/31/2023 11:10:44,12/31/2023 17:10:44,10,11,,11,11,,104,117,118,118,118,0,48.2,,40,,0,0
12/31/2023 12:10:44,12/31/2023 18:10:44,13,14,,14,14,,132,149,150,150,150,0,48.2,,40,,0,0
12/31/2023 13:10:44,12/31/2023 19:10:44,15,16,,16,16,,150,169,170,170,170,0,48.2,,40,,0,0
12/31/2023 14:10:44,12/31/2023 20:10:44,16,17,,17,17,,158,179,179,180,180,0,48.0,,39,,0,0
12/31/2023 15:10:44,12/31/2023 21:10:44,16,17,,17,17,,160,181,182,182,182,0,47.3,,40,,0,0
12/31/2023 16:10:44,12/31/2023 22:10:44,17,18,,18,18,,171,193,194,194,194,0,47.1,,40,,0,0
12/31/2023 17:10:44,12/31/2023 23:10:44,18,19,,20,20,,185,209,210,210,210,0,46.8,,40,,0,0
12/31/2023 18:10:44,01/01/2024 00:10:44,23,25,,25,25,,238,268,269,269,270,0,46.2,,40,,0,0
12/31/2023 19:10:44,01/01/2024 01:10:44,35,37,,37,37,,361,406,407,407,407,0,45.9,,40,,0,0
12/31/2023 20:10:44,01/01/2024 02:10:44,35,37,,37,37,,361,405,407,407,407,0,45.7,,39,,0,0
12/31/2023 21:10:44,01/01/2024 03:10:44,32,34,,35,35,,338,380,381,381,381,0,45.1,,39,,0,0
12/31/2023 22:10:44,01/01/2024 04:10:44,30,32,,32,32,,311,349,350,350,351,0,45.1,,39,,0,0
12/31/2023 23:10:44,01/01/2024 05:10:44,26,28,,28,28,,276,310,311,311,311,0,45.3,,39,,0,0
01/01/2024 00:10:44,01/01/2024 06:10:44,23,25,,25,25,,243,273,274,274,274,0,44.6,,39,,0,0
01/01/2024 01:10:44,01/01/2024 07:10:44,21,22,,22,22,,216,243,243,243,244,0,44.1,,39,,0,0
01/01/2024 02:10:44,01/01/2024 08:10:44,19,20,,20,20,,194,218,219,219,219,0,43.9,,39,,0,0
01/01/2024 03:10:44,01/01/2024 09:10:44,17,18,,18,18,,175,197,197,197,197,0,43.7,,39,,0,0
01/01/2024 04:10:44,01/01/2024 10:10:44,15,16,,17,17,,161,181,181,182,182,0,45.7,,38,,0,0
01/01/2024 05:10:44,01/01/2024 11:10:44,14,14,,14,14,,139,156,156,157,157,0,47.7,,37,,0,0
01/01/2024 06:10:44,01/01/2024 12:10:44,12,12,,12,13,,119,134,134,134,134,0,48.6,,38,,0,0
01/01/2024 07:10:44,01/01/2024 13:10:44,10,11,,11,11,,105,118,119,119,119,0,49.1,,39,,0,0
01/01/2024 08:10:44,01/01/2024 14:10:44,9,9,,10,10,,90,101,101,102,102,0,49.5,,40,,0,0
01/01/2024 09:10:44,01/01/2024 15:10:44,8,9,,9,9,,84,94,94,95,95,0,49.8,,40,,0,0
01/01/2024 10:10:44,01/01/2024 16:10:44,8,9,,9,9,,81,91,91,91,91,0,50.0,,40,,0,0
01/01/2024 11:10:44,01/01/2024 17:10:44,8,8,,8,8,,79,89,89,89,89,0,50.5,,39,,0,0
01/01/2024 12:10:44,01/01/2024 18:10:44,9,9,,9,9,,86,97,98,98,98,0,51.1,,38,,0,0
01/01/2024 13:10:44,01/01/2024 19:10:44,10,10,,11,11,,99,112,112,112,112,0,50.0,,39,,0,0
01/01/2024 14:10:44,01/01/2024 20:10:44,11,11,,11,12,,108,122,122,122,122,0,49.6,,39,,0,0
01/01/2024 15:10:44,01/01/2024 21:10:44,11,11,,11,11,,107,121,121,121,122,0,49.3,,39,,0,0
01/01/2024 16:10:44,01/01/2024 22:10:44,10,11,,11,11,,100,112,113,113,113,0,49.6,,39,,0,0
01/01/2024 17:10:44,01/01/2024 23:10:44,9,10,,10,10,,93,105,105,105,105,0,48.9,,39,,0,0
01/01/2024 18:10:44,01/02/2024 00:10:44,9,9,,9,9,,88,99,99,99,99,0,48.6,,39,,0,0
01/01/2024 19:10:44,01/02/2024 01:10:44,8,9,,9,9,,83,93,94,94,94,0,48.4,,39,,0,0
01/01/2024 20:10:44,01/02/2024 02:10:44,8,8,,8,8,,78,88,88,88,88,0,48.4,,39,,0,0
01/01/2024 21:10:44,01/02/2024 03:10:44,7,8,,8,8,,73,82,82,82,82,0,48.2,,39,,0,0
01/01/2024 22:10:44,01/02/2024 04:10:44,7,7,,7,7,,68,76,76,76,76,0,48.0,,39,,0,0
01/01/2024 23:10:44,01/02/2024 05:10:44,6,6,,6,6,,61,69,69,69,69,0,47.8,,39,,0,0
01/02/2024 00:10:44,01/02/2024 06:10:44,5,6,,6,6,,56,63,64,64,64,0,47.8,,39,,0,0
01/02/2024 01:10:44,01/02/2024 07:10:44,5,6,,6,6,,54,60,61,61,61,0,47.8,,39,,0,0
01/02/2024 02:10:44,01/02/2024 08:10:44,5,5,,6,6,,52,58,59,59,59,0,47.8,,39,,0,0
01/02/2024 03:10:44,01/02/2024 09:10:44,5,5,,5,5,,50,56,57,57,57,0,48.0,,39,,0,0
01/02/2024 04:10:44,01/02/2024 10:10:44,5,6,,6,6,,56,63,63,63,63,0,48.4,,39,,0,0
01/02/2024 05:10:44,01/02/2024 11:10:44,6,6,,7,7,,61,69,69,69,69,0,48.6,,39,,0,0
01/02/2024 06:10:44,01/02/2024 12:10:44,6,7,,7,7,,65,74,74,74,74,0,48.9,,39,,0,0
01/02/2024 07:10:44,01/02/2024 13:10:44,7,8,,8,8,,73,82,82,82,82,0,49.5,,39,,0,0
01/02/2024 08:10:44,01/02/2024 14:10:44,13,14,,14,14,,127,143,144,144,144,0,50.0,,40,,0,0
01/02/2024 09:10:44,01/02/2024 15:10:44,17,19,,19,19,,174,196,197,197,197,0,50.4,,40,,0,0
01/02/2024 10:10:44,01/02/2024 16:10:44,17,18,,19,19,,173,195,196,196,196,0,50.5,,40,,0,0
01/02/2024 11:10:44,01/02/2024 17:10:44,17,19,,19,19,,176,199,199,200,200,0,50.5,,40,,0,0
01/02/2024 12:10:44,01/02/2024 18:10:44,18,20,,20,20,,185,208,209,209,209,0,50.2,,40,,0,0
01/02/2024 13:10:44,01/02/2024 19:10:44,20,22,,22,22,,204,230,231,231,231,0,49.8,,40,,0,0
01/02/2024 14:10:44,01/02/2024 20:10:44,23,25,,25,26,,234,265,266,266,266,0,49.3,,40,,0,0
01/02/2024 15:10:44,01/02/2024 21:10:44,26,28,,28,29,,261,295,296,297,297,0,49.1,,39,,0,0
01/02/2024 16:10:44,01/02/2024 22:10:44,27,29,,29,29,,270,305,307,307,307,0,48.2,,40,,0,0
01/02/2024 17:10:44,01/02/2024 23:10:44,26,28,,28,28,,264,298,299,299,299,0,47.7,,40,,0,0
01/02/2024 18:10:44,01/03/2024 00:10:44,25,27,,27,27,,254,286,287,288,288,0,47.1,,40,,0,0
01/02/2024 19:10:44,01/03/2024 01:10:44,26,28,,28,28,,265,299,300,301,301,0,46.6,,40,,0,0
01/02/2024 20:10:44,01/03/2024 02:10:44,27,29,,29,29,,274,309,311,311,311,0,46.0,,40,,0,0
01/02/2024 21:10:44,01/03/2024 03:10:44,27,29,,29,29,,276,312,313,314,314,0,45.5,,40,,0,0
01/02/2024 22:10:44,01/03/2024 04:10:44,26,28,,28,29,,269,303,305,305,305,0,45.0,,40,,0,0
01/02/2024 23:10:44,01/03/2024 05:10:44,25,26,,27,27,,255,288,289,290,290,0,44.6,,40,,0,0
01/03/2024 00:10:44,01/03/2024 06:10:44,23,25,,25,25,,240,271,272,272,272,0,44.2,,40,,0,0
01/03/2024 01:10:44,01/03/2024 07:10:44,22,23,,24,24,,226,255,256,256,256,0,43.9,,40,,0,0
01/03/2024 02:10:44,01/03/2024 08:10:44,20,22,,22,22,,214,242,243,243,243,0,43.7,,40,,0,0
01/03/2024 03:10:44,01/03/2024 09:10:44,20,21,,22,22,,209,235,236,237,237,0,43.0,,40,,0,0
01/03/2024 04:10:44,01/03/2024 10:10:44,20,21,,22,22,,207,234,235,235,235,0,43.5,,40,,0,0
01/03/2024 05:10:44,01/03/2024 11:10:44,20,22,,22,22,,209,236,237,237,237,0,44.4,,39,,0,0
01/03/2024 06:10:44,01/03/2024 12:10:44,20,22,,22,22,,210,237,238,239,239,0,45.3,,40,,0,0
01/03/2024 07:10:44,01/03/2024 13:10:44,21,23,,23,23,,218,246,247,248,248,0,46.4,,40,,0,0
01/03/2024 08:10:44,01/03/2024 14:10:44,22,23,,24,24,,223,251,252,252,252,0,46.9,,40,,0,0
01/03/2024 09:10:44,01/03/2024 15:10:44,27,30,,30,30,,281,317,318,318,318,0,47.7,,40,,0,0
01/03/2024 10:10:44,01/03/2024 16:10:44,35,37,,38,38,,354,400,402,402,402,0,48.0,,40,,0,0
01/03/2024 11:10:44,01/03/2024 17:10:44,39,42,,43,43,,401,452,454,455,455,0,48.2,,40,,0,0
01/03/2024 12:10:44,01/03/2024 18:10:44,47,50,,51,52,,476,537,540,540,541,0,48.2,,40,,0,0
01/03/2024 13:10:44,01/03/2024 19:10:44,54,58,,59,60,,551,623,626,626,627,0,47.7,,40,,0,0
01/03/2024 14:10:44,01/03/2024 20:10:44,56,60,,62,62,,572,646,649,650,650,0,46.8,,40,,0,0
01/03/2024 15:10:44,01/03/2024 21:10:44,54,58,,59,60,,549,621,624,624,625,0,46.9,,40,,0,0
01/03/2024 16:10:44,01/03/2024 22:10:44,49,54,,55,55,,509,575,578,578,579,0,46.2,,40,,0,0
01/03/2024 17:10:44,01/03/2024 23:10:44,45,49,,50,50,,467,528,531,531,531,0,45.0,,40,,0,0
01/03/2024 18:10:44,01/04/2024 00:10:44,41,44,,45,46,,425,481,483,484,484,0,44.6,,40,,0,0
01/03/2024 19:10:44,01/04/2024 01:10:44,37,40,,41,42,,386,436,438,439,439,0,45.5,,39,,0,0
01/03/2024 20:10:44,01/04/2024 02:10:44,33,36,,37,37,,347,392,394,394,394,0,43.9,,40,,0,0
01/03/2024 21:10:44,01/04/2024 03:10:44,29,32,,32,33,,306,346,348,348,349,0,43.3,,40,,0,0
01/03/2024 22:10:44,01/04/2024 04:10:44,26,28,,28,29,,268,303,305,305,305,0,43.0,,40,,0,0
01/03/2024 23:10:44,01/04/2024 05:10:44,23,24,,25,25,,237,268,269,269,269,0,42.6,,40,,0,0
01/04/2024 00:10:44,01/04/2024 06:10:44,20,22,,22,22,,210,237,238,238,238,0,42.4,,40,,0,0
01/04/2024 01:10:44,01/04/2024 07:10:44,18,20,,20,20,,193,218,219,219,219,0,42.1,,40,,0,0
01/04/2024 02:10:44,01/04/2024 08:10:44,17,18,,19,19,,179,202,203,203,203,0,41.9,,40,,0,0
01/04/2024 03:10:44,01/04/2024 09:10:44,16,17,,18,18,,167,189,190,190,190,0,41.9,,40,,0,0
01/04/2024 04:10:44,01/04/2024 10:10:44,15,17,,17,17,,160,180,181,181,181,0,44.1,,39,,0,0
01/04/2024 05:10:44,01/04/2024 11:10:44,14,15,,16,16,,146,165,166,166,166,0,46.0,,38,,0,0
01/04/2024 06:10:44,01/04/2024 12:10:44,13,14,,14,14,,130,146,147,147,147,0,47.1,,40,,0,0
01/04/2024 07:10:44,01/04/2024 13:10:44,11,12,,12,12,,112,126,126,126,126,0,48.6,,40,,0,0
01/04/2024 08:10:44,01/04/2024 14:10:44,10,10,,11,11,,98,111,111,112,112,0,50.4,,40,,0,0
01/04/2024 09:39:40,01/04/2024 15:39:40,9,10,,10,10,,89,101,101,101,101,0,52.0,,40,,0,1
01/04/2024 10:39:40,01/04/2024 16:39:40,9,9,,9,9,,86,97,98,98,98,0,52.5,,40,,0,0
01/04/2024 11:39:40,01/04/2024 17:39:40,8,9,,9,9,,83,93,93,93,93,0,53.4,,39,,0,0
01/04/2024 12:39:40,01/04/2024 18:39:40,7,8,,8,8,,73,82,83,83,83,0,52.5,,40,,0,0
01/04/2024 13:39:40,01/04/2024 19:39:40,6,7,,7,7,,63,71,72,72,72,0,52.3,,39,,0,0
01/04/2024 14:39:40,01/04/2024 20:39:40,6,6,,6,6,,58,66,66,66,66,0,52.0,,39,,0,0
01/04/2024 15:39:40,01/04/2024 21:39:40,5,6,,6,6,,53,60,60,60,60,0,52.0,,39,,0,0
01/04/2024 16:39:40,01/04/2024 22:39:40,5,5,,5,5,,48,54,54,54,54,0,52.0,,39,,0,0
01/04/2024 17:39:40,01/04/2024 23:39:40,5,5,,5,5,,47,53,53,53,53,0,53.1,,37,,0,0
01/04/2024 18:39:40,01/05/2024 00:39:40,5,5,,5,5,,47,53,53,53,53,0,53.6,,36,,0,0
01/04/2024 19:39:40,01/05/2024 01:39:40,5,5,,5,5,,45,51,51,51,51,0,51.8,,38,,0,0
01/04/2024 20:39:40,01/05/2024 02:39:40,4,5,,5,5,,43,49,49,49,49,0,51.6,,38,,0,0
01/04/2024 21:39:40,01/05/2024 03:39:40,4,4,,4,4,,41,47,47,47,47,0,51.6,,38,,0,0
01/04/2024 22:39:40,01/05/2024 04:39:40,4,4,,4,4,,40,45,45,45,45,0,51.8,,39,,0,0
01/04/2024 23:39:40,01/05/2024 05:39:40,4,4,,4,4,,38,43,43,43,43,0,51.8,,38,,0,0
01/05/2024 00:39:40,01/05/2024 06:39:40,4,4,,4,4,,39,44,44,44,44,0,51.8,,39,,0,0
01/05/2024 01:39:40,01/05/2024 07:39:40,4,4,,4,4,,38,43,43,43,43,0,51.8,,39,,0,0
01/05/2024 02:39:40,01/05/2024 08:39:40,4,4,,4,4,,40,45,45,45,45,0,52.0,,38,,0,0
01/05/2024 03:39:40,01/05/2024 09:39:40,4,5,,5,5,,44,49,50,50,50,0,52.7,,38,,0,0
01/05/2024 04:39:40,01/05/2024 10:39:40,5,6,,6,6,,54,61,61,61,61,0,54.3,,37,,0,0
01/05/2024 05:39:40,01/05/2024 11:39:40,6,7,,7,7,,61,68,68,68,68,0,54.5,,37,,0,0
01/05/2024 06:39:40,01/05/2024 12:39:40,6,6,,6,6,,58,65,65,65,65,0,55.6,,38,,0,0
01/05/2024 07:39:40,01/05/2024 13:39:40,6,6,,6,6,,56,63,63,63,63,0,56.5,,38,,0,0
01/05/2024 08:39:40,01/05/2024 14:39:40,6,7,,7,7,,61,69,69,69,69,0,57.4,,38,,0,0
01/05/2024 09:39:40,01/05/2024 15:39:40,8,8,,8,9,,77,87,87,87,87,0,57.6,,38,,0,0
01/05/2024 10:39:40,01/05/2024 16:39:40,9,9,,10,10,,86,97,97,97,98,0,57.7,,39,,0,0
01/05/2024 11:39:40,01/05/2024 17:39:40,11,12,,12,12,,107,121,121,121,121,0,59.0,,37,,0,0
01/05/2024 12:39:40,01/05/2024 18:39:40,11,12,,12,12,,110,124,124,124,124,0,58.6,,37,,0,0
01/05/2024 13:39:40,01/05/2024 19:39:40,13,14,,14,14,,127,143,144,144,144,0,57.4,,38,,0,0
01/05/2024 14:39:40,01/05/2024 20:39:40,15,17,,17,17,,150,169,169,170,170,0,57.2,,37,,0,0
01/05/2024 15:39:40,01/05/2024 21:39:40,17,18,,18,18,,165,186,187,187,187,0,55.8,,38,,0,0
01/05/2024 16:39:40,01/05/2024 22:39:40,17,18,,18,19,,168,189,190,190,190,0,55.6,,38,,0,0
01/05/2024 17:39:40,01/05/2024 23:39:40,17,19,,19,19,,171,192,193,193,193,0,54.7,,39,,0,0
01/05/2024 18:39:40,01/06/2024 00:39:40,18,19,,19,19,,175,197,198,198,198,0,54.1,,39,,0,0
01/05/2024 19:39:40,01/06/2024 01:39:40,18,19,,20,20,,180,203,204,204,204,0,53.8,,39,,0,0
01/05/2024 20:39:40,01/06/2024 02:39:40,17,19,,19,19,,172,194,195,195,195,0,53.6,,39,,0,0
01/05/2024 21:39:40,01/06/2024 03:39:40,16,17,,18,18,,161,182,182,182,183,0,53.4,,39,,0,0
01/05/2024 22:39:40,01/06/2024 04:39:40,15,17,,17,17,,154,173,174,174,174,0,53.2,,38,,0,0
01/05/2024 23:39:40,01/06/2024 05:39:40,15,16,,16,16,,146,165,165,165,165,0,52.7,,39,,0,0
01/06/2024 00:39:40,01/06/2024 06:39:40,14,15,,15,15,,138,155,155,156,156,0,52.5,,39,,0,0
