Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC+06:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
12/31/2023 00:03:24,12/31/2023 06:03:24,16,18,,18,18,,143,161,161,162,162,0,41.9,,40,,0,0
12/31/2023 01:03:24,12/31/2023 07:03:24,14,15,,16,16,,123,139,139,139,139,0,42.1,,40,,0,0
12/31/2023 02:03:24,12/31/2023 08:03:24,13,14,,14,15,,114,128,129,129,129,0,41.9,,40,,0,0
12/31/2023 03:03:24,12/31/2023 09:03:24,12,13,,13,14,,106,119,120,120,120,0,42.1,,40,,0,0
12/31/2023 04:03:24,12/31/2023 10:03:24,11,12,,12,12,,96,108,109,109,109,0,43.2,,39,,0,0
12/31/2023 05:03:24,12/31/2023 11:03:24,10,11,,11,11,,88,99,99,99,100,0,44.8,,39,,0,0
12/31/2023 06:03:24,12/31/2023 12:03:24,9,10,,10,10,,77,87,88,88,88,0,46.0,,39,,0,0
12/31/2023 07:03:24,12/31/2023 13:03:24,8,9,,9,9,,66,75,75,75,75,0,46.8,,39,,0,0
12/31/2023 08:03:24,12/31/2023 14:03:24,7,8,,8,8,,60,67,67,68,68,0,47.8,,39,,0,0
12/31/2023 09:03:24,12/31/2023 15:03:24,8,9,,9,9,,68,76,76,76,76,0,48.0,,39,,0,0
12/31/2023 10:03:24,12/31/2023 16:03:24,9,9,,9,9,,72,81,81,81,81,0,48.2,,39,,0,0
12/31/2023 11:03:24,12/31/2023 17:03:24,13,13,,14,14,,105,118,118,119,119,0,48.2,,40,,0,0
12/31/2023 12:03:24,12/31/2023 18:03:24,16,17,,17,17,,132,149,150,150,150,0,48.0,,40,,0,0
12/31/2023 13:03:24,12/31/2023 19:03:24,18,20,,20,20,,155,174,175,175,175,0,47.7,,40,,0,0
12/31/2023 14:03:24,12/31/2023 20:03:24,20,22,,22,22,,168,189,190,190,190,0,47.7,,40,,0,0
12/31/2023 15:03:24,12/31/2023 21:03:24,20,22,,22,22,,169,190,191,191,191,0,47.1,,40,,0,0
12/31/2023 16:03:24,12/31/2023 22:03:24,21,23,,23,23,,178,201,202,202,202,0,46.8,,40,,0,0
12/31/2023 17:03:24,12/31/2023 23:03:24,23,25,,25,25,,196,221,222,222,222,0,46.4,,40,,0,0
12/31/2023 18:03:24,01/01/2024 00:03:24,27,29,,29,29,,226,255,256,256,256,0,46.0,,40,,0,0
12/31/2023 19:03:24,01/01/2024 01:03:24,42,45,,45,45,,359,403,405,405,405,0,45.7,,40,,0,0
12/31/2023 20:03:24,01/01/2024 02:03:24,44,47,,47,47,,376,423,424,424,424,0,45.1,,40,,0,0
12/31/2023 21:03:24,01/01/2024 03:03:24,41,44,,44,44,,351,394,396,396,396,0,45.0,,40,,0,0
12/31/2023 22:03:24,01/01/2024 04:03:24,38,40,,41,41,,324,364,365,365,366,0,44.6,,40,,0,0
12/31/2023 23:03:24,01/01/2024 05:03:24,34,36,,36,37,,291,327,328,329,329,0,44.4,,39,,0,0
01/01/2024 00:03:24,01/01/2024 06:03:24,30,32,,32,32,,257,288,289,289,289,0,44.1,,39,,0,0
01/01/2024 01:03:24,01/01/2024 07:03:24,26,28,,28,28,,227,255,256,256,256,0,43.9,,39,,0,0
01/01/2024 02:03:24,01/01/2024 08:03:24,24,25,,26,26,,205,230,231,231,231,0,43.7,,39,,0,0
01/01/2024 03:03:24,01/01/2024 09:03:24,21,23,,23,23,,184,207,208,208,208,0,43.5,,39,,0,0
01/01/2024 04:03:24,01/01/2024 10:03:24,19,21,,21,21,,167,188,188,188,188,0,44.2,,39,,0,0
01/01/2024 05:03:24,01/01/2024 11:03:24,17,18,,18,19,,146,165,165,165,165,0,45.7,,39,,0,0
01/01/2024 06:03:24,01/01/2024 12:03:24,15,16,,16,16,,126,142,142,142,142,0,48.2,,38,,0,0
01/01/2024 07:03:24,01/01/2024 13:03:24,13,14,,14,14,,110,123,124,124,124,0,49.1,,39,,0,0
01/01/2024 08:03:24,01/01/2024 14:03:24,11,12,,12,12,,95,107,107,107,107,0,49.6,,39,,0,0
01/01/2024 09:03:24,01/01/2024 15:03:24,10,11,,11,11,,85,95,95,95,95,0,49.8,,39,,0,0
01/01/2024 10:03:24,01/01/2024 16:03:24,10,11,,11,11,,83,93,93,93,93,0,50.2,,39,,0,0
01/01/2024 11:03:24,01/01/2024 17:03:24,10,10,,10,11,,80,90,91,91,91,0,50.4,,39,,0,0
01/01/2024 12:03:24,01/01/2024 18:03:24,10,11,,11,11,,86,96,97,97,97,0,51.3,,38,,0,0
01/01/2024 13:03:24,01/01/2024 19:03:24,12,13,,13,13,,101,113,114,114,114,0,49.8,,39,,0,0
01/01/2024 14:03:24,01/01/2024 20:03:24,14,14,,15,15,,112,126,127,127,127,0,49.6,,39,,0,0
01/01/2024 15:03:24,01/01/2024 21:03:24,14,15,,15,15,,115,129,130,130,130,0,49.1,,39,,0,0
01/01/2024 16:03:24,01/01/2024 22:03:24,13,14,,14,14,,106,120,120,120,120,0,49.3,,39,,0,0
01/01/2024 17:03:24,01/01/2024 23:03:24,12,13,,13,13,,99,111,112,112,112,0,49.1,,39,,0,0
01/01/2024 18:03:24,01/02/2024 00:03:24,11,12,,12,12,,92,103,104,104,104,0,48.6,,39,,0,0
01/01/2024 19:03:24,01/02/2024 01:03:24,10,11,,11,11,,87,98,98,98,98,0,48.4,,39,,0,0
01/01/2024 20:03:24,01/02/2024 02:03:24,10,11,,11,11,,82,93,93,93,93,0,48.2,,39,,0,0
01/01/2024 21:03:24,01/02/2024 03:03:24,9,10,,10,10,,76,86,86,86,86,0,48.2,,39,,0,0
01/01/2024 22:03:24,01/02/2024 04:03:24,8,9,,9,9,,70,79,80,80,80,0,48.0,,39,,0,0
01/01/2024 23:03:24,01/02/2024 05:03:24,8,8,,8,8,,65,73,73,73,73,0,47.8,,39,,0,0
01/02/2024 00:03:24,01/02/2024 06:03:24,7,8,,8,8,,59,67,67,67,67,0,47.7,,39,,0,0
01/02/2024 01:03:24,01/02/2024 07:03:24,7,7,,7,7,,57,64,64,64,64,0,47.8,,39,,0,0
01/02/2024 02:03:24,01/02/2024 08:03:24,7,7,,7,7,,56,62,63,63,63,0,47.7,,39,,0,0
01/02/2024 03:03:24,01/02/2024 09:03:24,6,7,,7,7,,53,59,60,60,60,0,47.8,,38,,0,0
01/02/2024 04:03:24,01/02/2024 10:03:24,7,7,,8,8,,58,66,66,66,66,0,48.2,,38,,0,0
01/02/2024 05:03:24,01/02/2024 11:03:24,8,8,,8,8,,64,72,72,72,72,0,48.4,,39,,0,0
01/02/2024 06:03:24,01/02/2024 12:03:24,8,9,,9,9,,68,77,77,77,77,0,48.9,,39,,0,0
01/02/2024 07:03:24,01/02/2024 13:03:24,9,10,,10,10,,74,84,84,84,84,0,49.5,,39,,0,0
01/02/2024 08:03:24,01/02/2024 14:03:24,14,15,,15,15,,115,130,130,130,130,0,50.0,,39,,0,0
01/02/2024 09:03:24,01/02/2024 15:03:24,22,23,,23,24,,181,203,204,204,204,0,50.4,,40,,0,0
01/02/2024 10:03:24,01/02/2024 16:03:24,22,24,,24,24,,184,207,207,207,207,0,50.5,,40,,0,0
01/02/2024 11:03:24,01/02/2024 17:03:24,22,24,,24,24,,186,209,210,210,210,0,50.4,,40,,0,0
01/02/2024 12:03:24,01/02/2024 18:03:24,24,25,,25,26,,196,220,221,221,221,0,50.0,,40,,0,0
01/02/2024 13:03:24,01/02/2024 19:03:24,26,28,,28,28,,215,242,242,243,243,0,49.6,,40,,0,0
01/02/2024 14:03:24,01/02/2024 20:03:24,29,32,,32,32,,245,276,277,277,277,0,49.1,,40,,0,0
01/02/2024 15:03:24,01/02/2024 21:03:24,33,35,,36,36,,274,308,309,310,310,0,49.1,,39,,0,0
01/02/2024 16:03:24,01/02/2024 22:03:24,34,37,,37,38,,288,324,325,326,326,0,48.0,,40,,0,0
01/02/2024 17:03:24,01/02/2024 23:03:24,34,36,,37,37,,284,320,321,321,321,0,47.5,,40,,0,0
01/02/2024 18:03:24,01/03/2024 00:03:24,32,35,,35,35,,271,305,306,307,307,0,46.9,,40,,0,0
01/02/2024 19:03:24,01/03/2024 01:03:24,33,35,,36,36,,279,315,316,316,316,0,46.4,,40,,0,0
01/02/2024 20:03:24,01/03/2024 02:03:24,34,37,,37,37,,291,328,329,329,329,0,45.9,,40,,0,0
01/02/2024 21:03:24,01/03/2024 03:03:24,35,37,,38,38,,295,332,333,333,333,0,45.3,,40,,0,0
01/02/2024 22:03:24,01/03/2024 04:03:24,34,36,,36,37,,287,323,324,324,324,0,44.8,,40,,0,0
01/02/2024 23:03:24,01/03/2024 05:03:24,32,34,,35,35,,273,307,308,308,309,0,44.4,,40,,0,0
01/03/2024 00:03:24,01/03/2024 06:03:24,30,32,,32,33,,256,288,289,290,290,0,43.9,,40,,0,0
01/03/2024 01:03:24,01/03/2024 07:03:24,28,30,,30,31,,241,271,272,273,273,0,43.5,,40,,0,0
01/03/2024 02:03:24,01/03/2024 08:03:24,27,29,,29,29,,229,258,259,259,259,0,43.0,,40,,0,0
01/03/2024 03:03:24,01/03/2024 09:03:24,26,28,,28,28,,222,249,250,250,251,0,42.8,,40,,0,0
01/03/2024 04:03:24,01/03/2024 10:03:24,26,27,,28,28,,220,248,249,249,249,0,43.0,,40,,0,0
01/03/2024 05:03:24,01/03/2024 11:03:24,26,27,,28,28,,219,247,248,248,248,0,43.9,,40,,0,0
01/03/2024 06:03:24,01/03/2024 12:03:24,26,28,,28,28,,222,250,251,251,251,0,45.0,,40,,0,0
01/03/2024 07:03:24,01/03/2024 13:03:24,27,29,,29,29,,229,258,258,259,259,0,45.9,,40,,0,0
01/03/2024 08:03:24,01/03/2024 14:03:24,28,29,,30,30,,232,261,262,263,263,0,46.8,,40,,0,0
01/03/2024 09:03:24,01/03/2024 15:03:24,34,36,,36,37,,283,318,319,319,319,0,47.5,,40,,0,0
01/03/2024 10:03:24,01/03/2024 16:03:24,44,47,,47,48,,366,412,414,414,414,0,47.7,,40,,0,0
01/03/2024 11:03:24,01/03/2024 17:03:24,48,51,,52,52,,402,452,454,454,454,0,47.8,,41,,0,0
01/03/2024 12:03:24,01/03/2024 18:03:24,58,62,,63,63,,485,546,548,548,548,0,47.7,,41,,0,0
01/03/2024 13:03:24,01/03/2024 19:03:24,68,73,,74,75,,575,648,650,651,651,0,47.1,,41,,0,0
01/03/2024 14:03:24,01/03/2024 20:03:24,72,78,,79,79,,610,687,689,690,690,0,46.6,,41,,0,0
01/03/2024 15:03:24,01/03/2024 21:03:24,71,76,,77,78,,598,674,677,677,677,0,46.6,,40,,0,0
01/03/2024 16:03:24,01/03/2024 22:03:24,65,70,,71,72,,551,620,623,623,624,0,46.0,,39,,0,0
01/03/2024 17:03:24,01/03/2024 23:03:24,59,63,,64,65,,501,565,567,568,568,0,44.8,,40,,0,0
01/03/2024 18:03:24,01/04/2024 00:03:24,54,58,,59,59,,459,517,519,519,520,0,44.2,,40,,0,0
01/03/2024 19:03:24,01/04/2024 01:03:24,49,53,,54,54,,419,472,474,474,474,0,45.0,,39,,0,0
01/03/2024 20:03:24,01/04/2024 02:03:24,44,47,,48,48,,376,424,426,426,426,0,43.5,,40,,0,0
01/03/2024 21:03:24,01/04/2024 03:03:24,39,42,,42,43,,334,377,378,378,379,0,43.2,,40,,0,0
01/03/2024 22:03:24,01/04/2024 04:03:24,34,37,,37,38,,293,331,332,332,332,0,42.8,,40,,0,0
01/03/2024 23:03:24,01/04/2024 05:03:24,30,32,,33,33,,258,290,292,292,292,0,42.6,,40,,0,0
01/04/2024 00:03:24,01/04/2024 06:03:24,26,28,,28,29,,225,254,255,255,255,0,42.3,,40,,0,0
01/04/2024 01:03:24,01/04/2024 07:03:24,24,26,,26,26,,207,234,235,235,235,0,42.1,,40,,0,0
01/04/2024 02:03:24,01/04/2024 08:03:24,22,24,,25,25,,194,219,220,220,220,0,41.9,,40,,0,0
01/04/2024 03:03:24,01/04/2024 09:03:24,21,22,,23,23,,180,203,204,204,204,0,41.9,,40,,0,0
