Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC+06:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
12/31/2023 00:03:26,12/31/2023 06:03:26,13,14,,14,15,,118,140,141,141,141,0,43.5,,38,,0,0
12/31/2023 01:03:26,12/31/2023 07:03:26,11,12,,12,12,,101,119,120,120,120,0,43.3,,38,,0,0
12/31/2023 02:03:26,12/31/2023 08:03:26,10,11,,11,11,,94,110,111,111,111,16,43.3,,38,,0,16
12/31/2023 03:03:26,12/31/2023 09:03:26,9,10,,10,11,,87,102,103,103,103,16,43.9,,38,,0,16
12/31/2023 04:03:26,12/31/2023 10:03:26,9,10,,10,10,,81,95,96,96,96,16,46.4,,36,,0,16
12/31/2023 05:03:26,12/31/2023 11:03:26,8,9,,9,9,,73,86,87,87,87,0,46.6,,37,,0,0
12/31/2023 06:03:26,12/31/2023 12:03:26,7,8,,8,8,,67,78,79,79,79,16,46.6,,38,,0,16
12/31/2023 07:03:26,12/31/2023 13:03:26,6,7,,7,7,,56,66,66,66,66,0,48.0,,38,,0,0
12/31/2023 08:03:26,12/31/2023 14:03:26,6,6,,6,6,,50,59,59,59,59,0,48.7,,38,,0,0
12/31/2023 09:03:26,12/31/2023 15:03:26,6,7,,7,7,,57,67,67,67,67,0,49.1,,38,,0,0
12/31/2023 10:03:26,12/31/2023 16:03:26,7,7,,7,8,,61,71,72,72,72,16,49.3,,38,,0,16
12/31/2023 11:03:26,12/31/2023 17:03:26,10,11,,11,11,,88,103,104,104,104,0,49.5,,38,,0,0
