Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC+06:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
12/31/2023 00:03:24,12/31/2023 06:03:24,27,29,,31,31,,116,137,138,139,139,0,42.4,,45,,0,0
12/31/2023 01:03:24,12/31/2023 07:03:24,23,26,,26,27,,101,119,120,120,121,0,42.4,,45,,0,0
12/31/2023 02:03:24,12/31/2023 08:03:24,21,24,,24,25,,93,110,111,111,111,0,42.4,,45,,0,0
12/31/2023 03:03:24,12/31/2023 09:03:24,20,22,,23,23,,86,102,102,103,103,0,42.6,,45,,0,0
12/31/2023 04:03:24,12/31/2023 10:03:24,18,19,,20,20,,77,91,91,92,92,0,44.1,,44,,0,0
12/31/2023 05:03:24,12/31/2023 11:03:24,16,18,,19,19,,70,82,83,83,83,0,46.4,,43,,0,0
12/31/2023 06:03:24,12/31/2023 12:03:24,14,16,,16,16,,61,72,73,73,73,0,47.1,,43,,0,0
12/31/2023 07:03:24,12/31/2023 13:03:24,12,13,,14,14,,52,61,62,62,62,0,47.3,,44,,0,0
12/31/2023 08:03:24,12/31/2023 14:03:24,11,12,,13,13,,47,56,56,56,56,0,48.0,,44,,0,0
12/31/2023 09:03:24,12/31/2023 15:03:24,13,14,,14,15,,54,64,65,65,65,0,48.4,,45,,0,0
12/31/2023 10:03:24,12/31/2023 16:03:24,14,15,,15,16,,58,68,69,69,69,0,48.6,,45,,0,0
12/31/2023 11:03:24,12/31/2023 17:03:24,20,22,,23,23,,85,100,101,101,101,0,48.7,,45,,0,0
12/31/2023 12:03:24,12/31/2023 18:03:24,26,28,,29,30,,109,129,130,130,130,0,48.6,,45,,0,0
12/31/2023 13:03:24,12/31/2023 19:03:24,31,34,,35,35,,130,153,154,155,155,0,48.4,,45,,0,0
12/31/2023 14:03:24,12/31/2023 20:03:24,33,36,,37,38,,139,164,166,166,166,0,48.2,,45,,0,0
12/31/2023 15:03:24,12/31/2023 21:03:24,33,36,,37,38,,141,166,168,168,168,0,47.5,,45,,0,0
12/31/2023 16:03:24,12/31/2023 22:03:24,35,38,,39,40,,149,175,176,177,177,0,47.3,,45,,0,0
12/31/2023 17:03:24,12/31/2023 23:03:24,38,42,,43,44,,162,191,193,193,193,0,46.9,,45,,0,0
12/31/2023 18:03:24,01/01/2024 00:03:24,47,51,,52,53,,201,237,238,239,239,0,46.6,,45,,0,0
12/31/2023 19:03:24,01/01/2024 01:03:24,72,78,,79,80,,313,367,369,370,370,0,46.0,,45,,0,0
12/31/2023 20:03:24,01/01/2024 02:03:24,73,78,,79,80,,316,370,372,372,373,0,45.7,,45,,0,0
12/31/2023 21:03:24,01/01/2024 03:03:24,68,73,,75,75,,296,347,349,350,350,0,45.3,,45,,0,0
12/31/2023 22:03:24,01/01/2024 04:03:24,62,67,,68,69,,273,319,321,322,322,0,45.1,,45,,0,0
12/31/2023 23:03:24,01/01/2024 05:03:24,56,60,,61,62,,244,286,288,288,288,0,45.0,,45,,0,0
01/01/2024 00:03:24,01/01/2024 06:03:24,50,54,,54,55,,217,254,256,256,256,0,44.6,,45,,0,0
01/01/2024 01:03:24,01/01/2024 07:03:24,44,47,,48,48,,192,225,226,226,226,0,44.2,,45,,0,0
01/01/2024 02:03:24,01/01/2024 08:03:24,39,42,,43,43,,172,201,203,203,203,0,44.1,,45,,0,0
01/01/2024 03:03:24,01/01/2024 09:03:24,35,38,,38,39,,154,180,181,181,181,0,44.1,,45,,0,0
01/01/2024 04:03:24,01/01/2024 10:03:24,32,34,,35,35,,138,161,162,163,163,0,45.5,,44,,0,0
01/01/2024 05:03:24,01/01/2024 11:03:24,28,30,,31,31,,121,142,143,143,143,0,48.2,,42,,0,0
01/01/2024 06:03:24,01/01/2024 12:03:24,24,26,,26,26,,101,119,119,119,119,0,49.5,,43,,0,0
01/01/2024 07:03:24,01/01/2024 13:03:24,21,23,,23,23,,89,105,105,106,106,0,49.6,,44,,0,0
01/01/2024 08:03:24,01/01/2024 14:03:24,18,20,,20,20,,77,90,91,91,91,0,49.8,,44,,0,0
01/01/2024 09:03:24,01/01/2024 15:03:24,17,18,,18,18,,70,82,83,83,83,0,50.4,,45,,0,0
01/01/2024 10:03:24,01/01/2024 16:03:24,16,18,,18,18,,69,81,82,82,82,0,50.5,,45,,0,0
01/01/2024 11:03:24,01/01/2024 17:03:24,16,17,,17,18,,67,78,79,79,79,0,50.7,,45,,0,0
01/01/2024 12:03:24,01/01/2024 18:03:24,17,19,,19,19,,73,85,86,86,86,0,51.6,,44,,0,0
01/01/2024 13:03:24,01/01/2024 19:03:24,20,22,,22,22,,85,100,100,101,101,0,50.4,,45,,0,0
01/01/2024 14:03:24,01/01/2024 20:03:24,22,24,,25,25,,94,111,112,112,112,0,50.0,,44,,0,0
01/01/2024 15:03:24,01/01/2024 21:03:24,22,24,,24,24,,93,109,110,110,110,0,49.6,,44,,0,0
01/01/2024 16:03:24,01/01/2024 22:03:24,20,22,,23,23,,86,101,102,102,102,0,49.8,,44,,0,0
01/01/2024 17:03:24,01/01/2024 23:03:24,19,20,,21,21,,80,94,94,94,94,0,49.6,,44,,0,0
01/01/2024 18:03:24,01/02/2024 00:03:24,17,19,,19,20,,74,87,88,88,88,0,49.1,,44,,0,0
01/01/2024 19:03:24,01/02/2024 01:03:24,17,18,,19,19,,71,84,84,84,84,0,48.9,,44,,0,0
01/01/2024 20:03:24,01/02/2024 02:03:24,16,17,,18,18,,68,80,80,80,80,0,48.7,,44,,0,0
01/01/2024 21:03:24,01/02/2024 03:03:24,15,16,,16,16,,63,74,74,74,74,0,48.6,,44,,0,0
01/01/2024 22:03:24,01/02/2024 04:03:24,14,15,,15,15,,58,68,68,68,68,0,48.6,,44,,0,0
