Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC+06:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
12/31/2023 00:18:24,12/31/2023 06:18:24,11,12,,12,12,,125,143,144,144,144,0,41.5,,51,,0,0
12/31/2023 01:18:24,12/31/2023 07:18:24,10,11,,11,11,,110,126,127,127,127,0,41.5,,51,,0,0
12/31/2023 02:18:24,12/31/2023 08:18:24,9,10,,10,10,,103,118,118,118,118,0,41.7,,51,,0,0
12/31/2023 03:18:24,12/31/2023 09:18:24,8,9,,9,9,,95,109,109,109,109,0,42.1,,50,,0,0
12/31/2023 04:18:24,12/31/2023 10:18:24,8,8,,8,8,,85,98,98,98,98,0,43.5,,50,,0,0
12/31/2023 05:18:24,12/31/2023 11:18:24,7,8,,8,8,,77,89,89,89,89,0,45.0,,50,,0,0
12/31/2023 06:18:24,12/31/2023 12:18:24,6,7,,7,7,,69,79,80,80,80,0,46.0,,50,,0,0
12/31/2023 07:18:24,12/31/2023 13:18:24,5,6,,6,6,,59,67,67,67,67,0,46.8,,50,,0,0
12/31/2023 08:18:24,12/31/2023 14:18:24,5,6,,6,6,,57,65,65,65,65,0,47.5,,50,,0,0
12/31/2023 09:18:24,12/31/2023 15:18:24,6,6,,6,6,,62,71,71,71,71,0,47.8,,50,,0,0
12/31/2023 10:18:24,12/31/2023 16:18:24,7,7,,7,7,,71,82,82,82,82,0,48.0,,51,,0,0
12/31/2023 11:18:24,12/31/2023 17:18:24,9,10,,10,10,,104,118,119,119,119,0,47.8,,51,,0,0
12/31/2023 12:18:24,12/31/2023 18:18:24,12,12,,13,13,,127,146,146,146,146,0,47.7,,51,,0,0
12/31/2023 13:18:24,12/31/2023 19:18:24,13,14,,15,15,,147,168,168,169,169,0,47.3,,51,,0,0
12/31/2023 14:18:24,12/31/2023 20:18:24,14,15,,15,15,,153,176,176,176,176,0,46.9,,51,,0,0
12/31/2023 15:18:24,12/31/2023 21:18:24,14,15,,16,16,,158,181,181,182,182,0,46.6,,51,,0,0
12/31/2023 16:18:24,12/31/2023 22:18:24,15,17,,17,17,,170,195,195,196,196,0,46.2,,51,,0,0
12/31/2023 17:18:24,12/31/2023 23:18:24,17,18,,18,18,,182,208,209,209,209,0,45.9,,51,,0,0
12/31/2023 18:18:24,01/01/2024 00:18:24,23,24,,24,24,,252,288,289,289,289,0,45.5,,51,,0,0
