Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC+06:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
12/31/2023 00:18:24,12/31/2023 06:18:24,15,17,,17,17,,139,156,157,157,158,0,41.7,,44,,0,0
12/31/2023 01:18:24,12/31/2023 07:18:24,13,15,,15,15,,121,136,137,137,137,0,41.7,,44,,0,0
12/31/2023 02:18:24,12/31/2023 08:18:24,13,14,,14,14,,112,127,127,128,128,0,41.9,,44,,0,0
12/31/2023 03:18:24,12/31/2023 09:18:24,12,13,,13,13,,104,118,118,119,119,0,42.6,,43,,0,0
12/31/2023 04:18:24,12/31/2023 10:18:24,11,11,,12,12,,94,106,107,107,107,0,43.7,,43,,0,0
12/31/2023 05:18:24,12/31/2023 11:18:24,10,11,,11,11,,86,97,97,97,97,0,44.6,,43,,0,0
12/31/2023 06:18:24,12/31/2023 12:18:24,9,9,,10,10,,76,86,86,86,86,0,45.9,,43,,0,0
12/31/2023 07:18:24,12/31/2023 13:18:24,7,8,,8,8,,64,73,73,73,73,0,46.6,,43,,0,0
12/31/2023 08:18:24,12/31/2023 14:18:24,7,8,,8,8,,62,70,71,71,71,0,47.3,,43,,0,0
12/31/2023 09:18:24,12/31/2023 15:18:24,8,8,,9,9,,68,77,77,77,77,0,47.7,,44,,0,0
12/31/2023 10:18:24,12/31/2023 16:18:24,9,10,,10,10,,77,86,87,87,87,0,47.8,,44,,0,0
12/31/2023 11:18:24,12/31/2023 17:18:24,13,14,,15,15,,115,129,130,130,130,0,47.8,,44,,0,0
12/31/2023 12:18:24,12/31/2023 18:18:24,16,17,,18,18,,140,157,158,158,158,0,47.7,,44,,0,0
12/31/2023 13:18:24,12/31/2023 19:18:24,19,20,,20,21,,162,182,183,183,183,0,47.3,,44,,0,0
12/31/2023 14:18:24,12/31/2023 20:18:24,19,21,,21,22,,170,191,192,192,192,0,47.1,,44,,0,0
12/31/2023 15:18:24,12/31/2023 21:18:24,20,21,,22,22,,173,195,196,196,196,0,46.8,,44,,0,0
12/31/2023 16:18:24,12/31/2023 22:18:24,21,23,,23,24,,186,209,210,210,211,0,46.4,,44,,0,0
12/31/2023 17:18:24,12/31/2023 23:18:24,23,24,,25,25,,198,223,224,225,225,0,46.0,,44,,0,0
12/31/2023 18:18:24,01/01/2024 00:18:24,30,32,,33,33,,266,299,300,301,301,0,45.7,,44,,0,0
12/31/2023 19:18:24,01/01/2024 01:18:24,43,46,,46,46,,381,428,429,429,429,0,45.3,,44,,0,0
12/31/2023 20:18:24,01/01/2024 02:18:24,42,45,,46,46,,375,422,423,423,423,0,45.0,,44,,0,0
12/31/2023 21:18:24,01/01/2024 03:18:24,40,42,,43,43,,352,396,397,397,397,0,44.6,,44,,0,0
12/31/2023 22:18:24,01/01/2024 04:18:24,36,39,,39,39,,323,363,364,364,364,0,44.4,,44,,0,0
12/31/2023 23:18:24,01/01/2024 05:18:24,32,35,,35,35,,288,324,325,325,325,0,44.1,,44,,0,0
01/01/2024 00:18:24,01/01/2024 06:18:24,28,30,,30,31,,252,283,284,284,284,0,43.9,,44,,0,0
01/01/2024 01:18:24,01/01/2024 07:18:24,25,27,,27,27,,226,254,255,255,255,0,43.5,,44,,0,0
01/01/2024 02:18:24,01/01/2024 08:18:24,23,24,,24,25,,203,228,228,229,229,0,43.3,,43,,0,0
01/01/2024 03:18:24,01/01/2024 09:18:24,21,22,,22,22,,183,205,206,206,206,0,44.1,,43,,0,0
01/01/2024 04:18:24,01/01/2024 10:18:24,19,20,,20,20,,165,186,186,186,186,0,44.8,,43,,0,0
01/01/2024 05:18:24,01/01/2024 11:18:24,16,18,,18,18,,145,163,163,164,164,0,46.0,,43,,0,0
01/01/2024 06:18:24,01/01/2024 12:18:24,14,15,,15,15,,124,140,140,140,140,0,47.7,,43,,0,0
01/01/2024 07:18:24,01/01/2024 13:18:24,13,14,,14,14,,109,123,123,123,123,0,49.6,,42,,0,0
01/01/2024 08:18:24,01/01/2024 14:18:24,11,12,,12,12,,94,105,106,106,106,0,49.3,,43,,0,0
01/01/2024 09:18:24,01/01/2024 15:18:24,10,11,,11,11,,87,98,98,98,98,0,49.6,,44,,0,0
01/01/2024 10:18:24,01/01/2024 16:18:24,10,10,,11,11,,84,94,95,95,95,0,49.8,,44,,0,0
01/01/2024 11:18:24,01/01/2024 17:18:24,9,10,,10,10,,82,92,92,92,92,0,49.8,,44,,0,0
01/01/2024 12:18:24,01/01/2024 18:18:24,11,11,,11,11,,91,102,102,103,103,0,49.6,,44,,0,0
01/01/2024 13:18:24,01/01/2024 19:18:24,12,13,,13,14,,108,121,122,122,122,0,49.3,,44,,0,0
01/01/2024 14:18:24,01/01/2024 20:18:24,14,15,,15,15,,117,132,132,132,132,0,48.9,,44,,0,0
01/01/2024 15:18:24,01/01/2024 21:18:24,13,14,,14,14,,115,130,130,130,130,0,48.7,,44,,0,0
01/01/2024 16:18:24,01/01/2024 22:18:24,12,13,,13,13,,106,120,120,120,120,0,48.4,,43,,0,0
01/01/2024 17:18:24,01/01/2024 23:18:24,11,12,,12,12,,98,111,111,111,111,0,48.2,,43,,0,0
01/01/2024 18:18:24,01/02/2024 00:18:24,11,11,,12,12,,93,104,104,105,105,0,48.2,,43,,0,0
01/01/2024 19:18:24,01/02/2024 01:18:24,10,11,,11,11,,89,100,100,100,100,0,48.0,,43,,0,0
01/01/2024 20:18:24,01/02/2024 02:18:24,9,10,,10,10,,82,92,92,93,93,0,47.8,,43,,0,0
01/01/2024 21:18:24,01/02/2024 03:18:24,9,9,,10,10,,77,86,86,87,87,0,47.8,,43,,0,0
01/01/2024 22:18:24,01/02/2024 04:18:24,8,9,,9,9,,71,79,80,80,80,0,47.7,,43,,0,0
01/01/2024 23:18:24,01/02/2024 05:18:24,7,8,,8,8,,64,72,73,73,73,0,47.5,,43,,0,0
01/02/2024 00:18:24,01/02/2024 06:18:24,7,7,,7,7,,59,67,67,67,67,0,47.5,,43,,0,0
01/02/2024 01:18:24,01/02/2024 07:18:24,7,7,,7,7,,58,65,65,65,65,0,47.3,,43,,0,0
01/02/2024 02:18:24,01/02/2024 08:18:24,6,7,,7,7,,54,61,61,61,61,0,47.5,,43,,0,0
01/02/2024 03:18:24,01/02/2024 09:18:24,6,7,,7,7,,54,61,61,61,61,0,47.7,,43,,0,0
01/02/2024 04:18:24,01/02/2024 10:18:24,7,7,,8,8,,60,68,68,68,68,0,47.8,,43,,0,0
01/02/2024 05:18:24,01/02/2024 11:18:24,8,8,,8,8,,66,74,74,75,75,0,48.2,,43,,0,0
01/02/2024 06:18:24,01/02/2024 12:18:24,8,9,,9,9,,71,80,80,80,80,0,48.7,,43,,0,0
01/02/2024 07:18:24,01/02/2024 13:18:24,9,10,,10,10,,78,88,88,88,88,0,49.1,,43,,0,0
01/02/2024 08:18:24,01/02/2024 14:18:24,16,18,,18,18,,142,160,160,160,160,0,49.8,,44,,0,0
01/02/2024 09:18:24,01/02/2024 15:18:24,21,23,,23,23,,184,207,208,208,208,0,50.2,,44,,0,0
01/02/2024 10:18:24,01/02/2024 16:18:24,22,23,,23,24,,185,208,209,209,209,0,50.2,,44,,0,0
01/02/2024 11:18:24,01/02/2024 17:18:24,22,24,,24,24,,190,214,215,215,215,0,50.0,,44,,0,0
01/02/2024 12:18:24,01/02/2024 18:18:24,23,25,,25,25,,199,224,225,225,225,0,49.8,,44,,0,0
01/02/2024 13:18:24,01/02/2024 19:18:24,26,28,,28,29,,224,252,253,254,254,0,49.5,,44,,0,0
01/02/2024 14:18:24,01/02/2024 20:18:24,30,32,,33,33,,258,290,291,292,292,0,48.7,,44,,0,0
