Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC+06:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
12/31/2023 00:02:53,12/31/2023 06:02:53,3,3,,3,3,,32,36,37,37,37,0,40.6,,42,,0,0
12/31/2023 01:02:53,12/31/2023 07:02:53,2,2,,3,3,,27,30,30,30,30,0,40.6,,42,,0,0
12/31/2023 02:02:53,12/31/2023 08:02:53,2,2,,2,2,,25,28,28,28,28,0,40.6,,42,,0,0
12/31/2023 03:02:53,12/31/2023 09:02:53,2,2,,2,2,,24,27,27,27,27,0,40.6,,42,,0,0
12/31/2023 04:02:53,12/31/2023 10:02:53,2,2,,2,2,,25,29,29,29,29,0,42.3,,42,,0,0
12/31/2023 05:02:53,12/31/2023 11:02:53,2,2,,2,2,,22,25,25,25,25,0,43.7,,41,,0,0
12/31/2023 06:02:53,12/31/2023 12:02:53,2,2,,2,2,,20,22,22,22,22,0,44.6,,42,,0,0
12/31/2023 07:02:53,12/31/2023 13:02:53,2,2,,2,2,,18,20,20,21,21,0,45.1,,42,,0,0
12/31/2023 08:02:53,12/31/2023 14:02:53,1,2,,2,2,,17,19,19,19,19,0,46.0,,42,,0,0
12/31/2023 09:02:53,12/31/2023 15:02:53,2,2,,2,2,,18,21,21,21,21,0,46.2,,42,,0,0
12/31/2023 10:02:53,12/31/2023 16:02:53,2,2,,2,2,,19,21,21,21,21,0,46.4,,43,,0,0
12/31/2023 11:02:53,12/31/2023 17:02:53,2,3,,3,3,,27,30,30,30,30,0,46.6,,43,,0,0
12/31/2023 12:02:53,12/31/2023 18:02:53,3,3,,3,3,,34,38,39,39,39,0,46.6,,43,,0,0
12/31/2023 13:02:53,12/31/2023 19:02:53,3,3,,4,4,,37,42,42,42,42,0,46.4,,43,,0,0
12/31/2023 14:02:53,12/31/2023 20:02:53,4,4,,4,4,,41,47,47,47,47,0,46.2,,42,,0,0
12/31/2023 15:02:53,12/31/2023 21:02:53,3,4,,4,4,,38,43,43,43,43,0,45.7,,43,,0,0
12/31/2023 16:02:53,12/31/2023 22:02:53,3,4,,4,4,,38,43,43,43,43,0,45.5,,42,,0,0
12/31/2023 17:02:53,12/31/2023 23:02:53,4,4,,4,4,,42,47,47,47,48,0,45.1,,42,,0,0
12/31/2023 18:02:53,01/01/2024 00:02:53,4,5,,5,5,,49,56,56,56,56,0,44.8,,42,,0,0
12/31/2023 19:02:53,01/01/2024 01:02:53,7,7,,7,8,,81,91,92,92,92,0,44.4,,42,,0,0
12/31/2023 20:02:53,01/01/2024 02:02:53,7,8,,8,8,,84,95,95,95,95,0,44.1,,42,,0,0
12/31/2023 21:02:53,01/01/2024 03:02:53,7,7,,7,7,,79,89,90,90,90,0,43.9,,42,,0,0
12/31/2023 22:02:53,01/01/2024 04:02:53,6,7,,7,7,,73,82,82,82,82,0,43.5,,42,,0,0
12/31/2023 23:02:53,01/01/2024 05:02:53,6,6,,6,6,,66,74,75,75,75,0,43.2,,42,,0,0
01/01/2024 00:02:53,01/01/2024 06:02:53,5,5,,5,5,,59,67,67,67,67,0,42.8,,42,,0,0
01/01/2024 01:02:53,01/01/2024 07:02:53,4,5,,5,5,,53,59,59,60,60,0,42.6,,42,,0,0
01/01/2024 02:02:53,01/01/2024 08:02:53,4,4,,4,4,,47,53,53,53,53,0,42.3,,42,,0,0
01/01/2024 03:02:53,01/01/2024 09:02:53,3,4,,4,4,,41,46,47,47,47,0,42.3,,42,,0,0
