Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC+06:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
12/31/2023 00:18:26,12/31/2023 06:18:26,11,12,,12,12,,122,141,142,142,142,0,41.5,,41,,0,0
12/31/2023 01:18:26,12/31/2023 07:18:26,9,10,,10,10,,106,123,123,123,123,0,41.7,,41,,0,0
12/31/2023 02:18:26,12/31/2023 08:18:26,9,9,,9,10,,99,114,115,115,115,0,41.7,,41,,0,0
12/31/2023 03:18:26,12/31/2023 09:18:26,8,9,,9,9,,92,106,106,106,106,0,42.4,,40,,0,0
12/31/2023 04:18:26,12/31/2023 10:18:26,7,8,,8,8,,83,96,97,97,97,0,43.3,,40,,0,0
12/31/2023 05:18:26,12/31/2023 11:18:26,7,7,,7,8,,77,89,90,90,90,0,44.6,,40,,0,0
12/31/2023 06:18:26,12/31/2023 12:18:26,6,6,,7,7,,67,78,78,78,78,0,45.7,,40,,0,0
12/31/2023 07:18:26,12/31/2023 13:18:26,5,5,,6,6,,57,66,67,67,67,0,46.6,,40,,0,0
12/31/2023 08:18:26,12/31/2023 14:18:26,5,5,,5,5,,56,64,65,65,65,0,47.1,,40,,0,0
12/31/2023 09:18:26,12/31/2023 15:18:26,5,6,,6,6,,62,71,71,71,71,0,47.5,,41,,0,0
12/31/2023 10:18:26,12/31/2023 16:18:26,6,7,,7,7,,70,81,81,81,81,0,47.8,,41,,0,0
12/31/2023 11:18:26,12/31/2023 17:18:26,9,10,,10,10,,103,119,119,119,119,0,47.8,,41,,0,0
12/31/2023 12:18:26,12/31/2023 18:18:26,11,12,,12,12,,124,143,144,144,144,0,47.7,,41,,0,0
12/31/2023 13:18:26,12/31/2023 19:18:26,13,14,,14,14,,143,165,166,166,166,0,47.3,,41,,0,0
12/31/2023 14:18:26,12/31/2023 20:18:26,14,15,,15,15,,152,176,176,177,177,0,46.9,,41,,0,0
12/31/2023 15:18:26,12/31/2023 21:18:26,13,14,,15,15,,150,173,174,174,174,0,46.6,,41,,0,0
12/31/2023 16:18:26,12/31/2023 22:18:26,14,15,,16,16,,160,185,186,186,186,0,46.4,,41,,0,0
12/31/2023 17:18:26,12/31/2023 23:18:26,15,16,,17,17,,172,199,200,200,200,0,46.0,,41,,0,0
12/31/2023 18:18:26,01/01/2024 00:18:26,20,22,,22,22,,233,268,269,269,269,0,45.7,,41,,0,0
12/31/2023 19:18:26,01/01/2024 01:18:26,30,32,,32,32,,339,390,391,391,392,0,45.3,,41,,0,0
12/31/2023 20:18:26,01/01/2024 02:18:26,29,31,,31,31,,335,385,386,386,386,0,45.0,,41,,0,0
12/31/2023 21:18:26,01/01/2024 03:18:26,27,29,,29,29,,314,361,362,362,362,0,44.6,,41,,0,0
12/31/2023 22:18:26,01/01/2024 04:18:26,25,27,,27,27,,288,331,332,332,332,0,44.4,,40,,0,0
12/31/2023 23:18:26,01/01/2024 05:18:26,22,24,,24,24,,254,293,293,293,293,0,44.1,,40,,0,0
01/01/2024 00:18:26,01/01/2024 06:18:26,20,21,,21,21,,227,261,261,261,261,0,43.9,,40,,0,0
01/01/2024 01:18:26,01/01/2024 07:18:26,17,18,,19,19,,200,230,231,231,231,0,43.5,,40,,0,0
01/01/2024 02:18:26,01/01/2024 08:18:26,16,17,,17,17,,180,207,207,207,207,0,43.3,,40,,0,0
01/01/2024 03:18:26,01/01/2024 09:18:26,14,15,,15,15,,162,186,187,187,187,0,43.7,,40,,0,0
01/01/2024 04:18:26,01/01/2024 10:18:26,13,14,,14,14,,146,168,168,168,168,0,44.4,,40,,0,0
01/01/2024 05:18:26,01/01/2024 11:18:26,11,12,,12,12,,130,149,150,150,150,0,45.9,,40,,0,0
01/01/2024 06:18:26,01/01/2024 12:18:26,10,11,,11,11,,112,129,129,129,129,0,47.3,,40,,0,0
01/01/2024 07:18:26,01/01/2024 13:18:26,9,9,,9,9,,99,113,114,114,114,0,48.4,,40,,0,0
01/01/2024 08:18:26,01/01/2024 14:18:26,8,8,,8,8,,85,98,98,98,98,0,49.1,,40,,0,0
01/01/2024 09:18:26,01/01/2024 15:18:26,7,8,,8,8,,79,91,92,92,92,0,49.5,,41,,0,0
01/01/2024 10:18:26,01/01/2024 16:18:26,7,7,,7,7,,77,88,89,89,89,0,49.6,,41,,0,0
01/01/2024 11:18:26,01/01/2024 17:18:26,7,7,,7,7,,74,85,85,85,85,0,49.6,,41,,0,0
01/01/2024 12:18:26,01/01/2024 18:18:26,7,8,,8,8,,83,95,95,95,95,0,49.5,,41,,0,0
01/01/2024 13:18:26,01/01/2024 19:18:26,9,9,,9,9,,96,111,111,111,111,0,49.3,,41,,0,0
01/01/2024 14:18:26,01/01/2024 20:18:26,9,10,,10,10,,105,121,121,121,121,0,48.9,,41,,0,0
