Timestamp (Local),PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-31 06:00:00,11.700000000000001,12.74,13.65,13.8
2023-12-31 07:00:00,9.9,10.92,10.92,11.96
2023-12-31 08:00:00,9.0,10.01,10.92,11.040000000000001
2023-12-31 09:00:00,9.0,10.01,10.01,10.120000000000001
2023-12-31 10:00:00,8.1,9.1,9.1,9.200000000000001
2023-12-31 11:00:00,7.2,8.19,8.19,8.280000000000001
2023-12-31 12:00:00,7.2,7.28,7.28,7.36
2023-12-31 13:00:00,5.4,6.37,6.37,6.44
2023-12-31 14:00:00,5.4,5.46,5.46,6.44
2023-12-31 15:00:00,6.3,6.37,6.37,6.44
2023-12-31 16:00:00,6.3,7.28,7.28,7.36
2023-12-31 17:00:00,9.0,10.01,10.01,10.120000000000001
2023-12-31 18:00:00,11.700000000000001,12.74,12.74,12.88
2023-12-31 19:00:00,13.5,14.56,15.47,15.64
2023-12-31 20:00:00,14.4,16.38,16.38,16.560000000000002
2023-12-31 21:00:00,14.4,16.38,16.38,16.560000000000002
2023-12-31 22:00:00,15.3,17.29,17.29,17.48
2023-12-31 23:00:00,17.1,18.2,18.2,19.32
2024-01-01 00:00:00,20.7,21.84,22.75,23.0
2024-01-01 01:00:00,31.5,34.58,34.58,34.96
2024-01-01 02:00:00,32.4,34.58,34.58,34.96
2024-01-01 03:00:00,30.6,32.76,32.76,33.120000000000005
2024-01-01 04:00:00,27.900000000000002,30.03,30.03,30.360000000000003
2024-01-01 05:00:00,25.2,26.39,27.3,27.6
2024-01-01 06:00:00,21.6,23.66,23.66,23.92
2024-01-01 07:00:00,18.900000000000002,20.93,20.93,21.16
2024-01-01 08:00:00,17.1,19.11,19.11,19.32
2024-01-01 09:00:00,15.3,17.29,17.29,17.48
2024-01-01 10:00:00,14.4,15.47,16.38,16.560000000000002
2024-01-01 11:00:00,12.6,13.65,13.65,14.72
2024-01-01 12:00:00,10.8,11.83,11.83,11.96
2024-01-01 13:00:00,9.9,10.92,10.92,11.040000000000001
2024-01-01 14:00:00,9.0,9.1,9.1,9.200000000000001
2024-01-01 15:00:00,8.1,8.19,8.19,8.280000000000001
2024-01-01 16:00:00,8.1,8.19,8.19,8.280000000000001
2024-01-01 17:00:00,7.2,8.19,8.19,8.280000000000001
2024-01-01 18:00:00,8.1,9.1,9.1,9.200000000000001
2024-01-01 19:00:00,9.0,10.01,10.01,10.120000000000001
2024-01-01 20:00:00,9.9,10.92,10.92,11.040000000000001
2024-01-01 21:00:00,9.9,10.92,10.92,11.040000000000001
2024-01-01 22:00:00,9.0,10.01,10.01,10.120000000000001
2024-01-01 23:00:00,9.0,9.1,9.1,9.200000000000001
2024-01-02 00:00:00,8.1,9.1,9.1,9.200000000000001
2024-01-02 01:00:00,8.1,8.19,8.19,8.280000000000001
2024-01-02 02:00:00,7.2,8.19,8.19,8.280000000000001
2024-01-02 03:00:00,6.3,7.28,7.28,7.36
2024-01-02 04:00:00,6.3,6.37,6.37,7.36
2024-01-02 05:00:00,5.4,6.37,6.37,6.44
2024-01-02 06:00:00,5.4,5.46,5.46,5.5200000000000005
2024-01-02 07:00:00,5.4,5.46,5.46,5.5200000000000005
2024-01-02 08:00:00,4.5,5.46,5.46,5.5200000000000005
2024-01-02 09:00:00,4.5,4.55,5.46,5.5200000000000005
2024-01-02 10:00:00,5.4,5.46,5.46,5.5200000000000005
2024-01-02 11:00:00,5.4,6.37,6.37,6.44
2024-01-02 12:00:00,6.3,6.37,6.37,6.44
2024-01-02 13:00:00,7.2,7.28,7.28,7.36
2024-01-02 14:00:00,10.8,11.83,11.83,11.96
2024-01-02 15:00:00,16.2,18.2,18.2,18.400000000000002
2024-01-02 16:00:00,16.2,18.2,18.2,18.400000000000002
2024-01-02 17:00:00,16.2,18.2,18.2,18.400000000000002
2024-01-02 18:00:00,17.1,19.11,19.11,19.32
2024-01-02 19:00:00,18.900000000000002,20.02,20.93,21.16
2024-01-02 20:00:00,21.6,23.66,23.66,23.92
2024-01-02 21:00:00,24.3,26.39,26.39,26.68
2024-01-02 22:00:00,25.2,27.3,27.3,27.6
2024-01-02 23:00:00,24.3,26.39,26.39,27.6
2024-01-03 00:00:00,23.400000000000002,25.48,25.48,26.68
2024-01-03 01:00:00,24.3,26.39,26.39,26.68
2024-01-03 02:00:00,24.3,26.39,27.3,27.6
2024-01-03 03:00:00,25.2,27.3,27.3,27.6
2024-01-03 04:00:00,24.3,26.39,26.39,26.68
2024-01-03 05:00:00,22.5,24.57,25.48,25.76
2024-01-03 06:00:00,21.6,23.66,23.66,23.92
2024-01-03 07:00:00,19.8,21.84,21.84,22.080000000000002
2024-01-03 08:00:00,18.900000000000002,20.93,20.93,21.16
2024-01-03 09:00:00,18.0,20.02,20.02,20.240000000000002
2024-01-03 10:00:00,18.0,20.02,20.02,20.240000000000002
2024-01-03 11:00:00,,,,
2024-01-03 12:00:00,18.900000000000002,20.93,20.93,21.16
2024-01-03 13:00:00,19.8,20.93,21.84,22.080000000000002
2024-01-03 14:00:00,20.7,22.75,22.75,23.0
2024-01-03 15:00:00,21.6,23.66,24.57,24.84
