Timestamp (Local),PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-31 06:00:00,11.56,12.95,13.299999999999999,13.299999999999999
2023-12-31 07:00:00,10.200000000000001,11.2,11.549999999999999,11.549999999999999
2023-12-31 08:00:00,9.180000000000001,10.149999999999999,10.5,10.5
2023-12-31 09:00:00,8.84,9.799999999999999,9.799999999999999,9.799999999999999
2023-12-31 10:00:00,7.82,8.75,9.1,9.1
2023-12-31 11:00:00,7.48,8.399999999999999,8.399999999999999,8.399999999999999
2023-12-31 12:00:00,6.800000000000001,7.35,7.35,7.699999999999999
2023-12-31 13:00:00,5.78,6.3,6.3,6.3
2023-12-31 14:00:00,5.1000000000000005,5.6,5.949999999999999,5.949999999999999
2023-12-31 15:00:00,5.78,6.6499999999999995,6.6499999999999995,6.6499999999999995
2023-12-31 16:00:00,6.12,7.0,7.0,7.0
2023-12-31 17:00:00,9.180000000000001,10.149999999999999,10.149999999999999,10.5
2023-12-31 18:00:00,11.22,12.6,12.6,12.6
2023-12-31 19:00:00,13.260000000000002,14.7,15.049999999999999,15.049999999999999
2023-12-31 20:00:00,14.620000000000001,16.099999999999998,16.45,16.45
2023-12-31 21:00:00,14.620000000000001,16.099999999999998,16.099999999999998,16.45
2023-12-31 22:00:00,15.3,16.799999999999997,17.15,17.15
2023-12-31 23:00:00,16.32,18.2,18.549999999999997,18.549999999999997
2024-01-01 00:00:00,19.380000000000003,21.349999999999998,21.349999999999998,21.7
2024-01-01 01:00:00,30.6,33.25,33.599999999999994,33.599999999999994
2024-01-01 02:00:00,31.62,34.65,34.65,34.65
2024-01-01 03:00:00,29.580000000000002,32.199999999999996,32.55,32.55
2024-01-01 04:00:00,27.200000000000003,29.749999999999996,30.099999999999998,30.099999999999998
2024-01-01 05:00:00,24.48,26.599999999999998,26.599999999999998,26.95
2024-01-01 06:00:00,21.42,23.099999999999998,23.45,23.45
2024-01-01 07:00:00,18.700000000000003,20.65,20.65,20.65
2024-01-01 08:00:00,17.0,18.549999999999997,18.549999999999997,18.549999999999997
2024-01-01 09:00:00,15.3,16.799999999999997,16.799999999999997,16.799999999999997
2024-01-01 10:00:00,13.940000000000001,15.399999999999999,15.399999999999999,15.399999999999999
2024-01-01 11:00:00,12.58,14.0,14.0,14.0
2024-01-01 12:00:00,11.22,12.25,12.25,12.25
2024-01-01 13:00:00,9.860000000000001,10.85,10.85,10.85
2024-01-01 14:00:00,8.5,9.45,9.45,9.45
2024-01-01 15:00:00,7.48,8.399999999999999,8.399999999999999,8.399999999999999
2024-01-01 16:00:00,7.48,8.399999999999999,8.399999999999999,8.399999999999999
2024-01-01 17:00:00,7.140000000000001,8.049999999999999,8.049999999999999,8.049999999999999
2024-01-01 18:00:00,7.48,8.399999999999999,8.399999999999999,8.399999999999999
2024-01-01 19:00:00,8.84,9.799999999999999,9.799999999999999,9.799999999999999
2024-01-01 20:00:00,9.860000000000001,10.85,11.2,11.2
2024-01-01 21:00:00,10.200000000000001,11.2,11.2,11.2
2024-01-01 22:00:00,9.520000000000001,10.5,10.5,10.5
2024-01-01 23:00:00,8.84,9.45,9.799999999999999,9.799999999999999
2024-01-02 00:00:00,8.16,8.75,9.1,9.1
2024-01-02 01:00:00,7.82,8.399999999999999,8.399999999999999,8.399999999999999
2024-01-02 02:00:00,7.140000000000001,8.049999999999999,8.049999999999999,8.049999999999999
2024-01-02 03:00:00,6.460000000000001,7.35,7.35,7.35
2024-01-02 04:00:00,6.12,6.6499999999999995,6.6499999999999995,6.6499999999999995
2024-01-02 05:00:00,5.78,6.3,6.3,6.3
2024-01-02 06:00:00,5.1000000000000005,5.6,5.6,5.6
2024-01-02 07:00:00,4.760000000000001,5.25,5.6,5.6
2024-01-02 08:00:00,4.760000000000001,5.25,5.25,5.25
2024-01-02 09:00:00,4.42,4.8999999999999995,4.8999999999999995,5.25
2024-01-02 10:00:00,5.1000000000000005,5.6,5.6,5.6
2024-01-02 11:00:00,5.44,5.949999999999999,6.3,6.3
2024-01-02 12:00:00,5.78,6.6499999999999995,6.6499999999999995,6.6499999999999995
2024-01-02 13:00:00,6.460000000000001,7.35,7.35,7.35
2024-01-02 14:00:00,10.540000000000001,11.549999999999999,11.549999999999999,11.549999999999999
2024-01-02 15:00:00,15.98,17.849999999999998,18.2,18.2
2024-01-02 16:00:00,16.32,17.849999999999998,18.2,18.2
2024-01-02 17:00:00,16.32,18.2,18.2,18.549999999999997
2024-01-02 18:00:00,17.34,19.25,19.25,19.599999999999998
2024-01-02 19:00:00,19.040000000000003,21.0,21.349999999999998,21.349999999999998
2024-01-02 20:00:00,21.42,23.799999999999997,24.15,24.5
2024-01-02 21:00:00,23.8,26.599999999999998,26.95,26.95
2024-01-02 22:00:00,24.82,27.65,28.0,28.0
2024-01-02 23:00:00,24.14,26.95,27.299999999999997,27.299999999999997
2024-01-03 00:00:00,23.46,25.9,26.25,26.25
2024-01-03 01:00:00,23.8,26.25,26.599999999999998,26.95
2024-01-03 02:00:00,24.48,27.299999999999997,27.65,27.65
2024-01-03 03:00:00,24.82,27.299999999999997,27.65,28.0
2024-01-03 04:00:00,24.14,26.95,27.299999999999997,27.299999999999997
2024-01-03 05:00:00,23.12,25.549999999999997,25.9,25.9
2024-01-03 06:00:00,21.42,23.799999999999997,24.15,24.15
2024-01-03 07:00:00,20.060000000000002,22.049999999999997,22.4,22.4
2024-01-03 08:00:00,19.040000000000003,21.0,21.349999999999998,21.349999999999998
2024-01-03 09:00:00,18.360000000000003,20.299999999999997,20.65,20.65
