Timestamp (Local),PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-31 06:00:00,11.34,12.18,12.9,12.9
2023-12-31 07:00:00,10.08,10.92,11.18,11.61
2023-12-31 08:00:00,9.24,10.08,10.75,10.75
2023-12-31 09:00:00,8.82,9.24,9.89,9.89
2023-12-31 10:00:00,7.9799999999999995,8.82,9.03,9.03
2023-12-31 11:00:00,7.14,7.9799999999999995,8.17,8.17
2023-12-31 12:00:00,6.3,7.14,7.31,7.31
2023-12-31 13:00:00,5.46,5.88,6.02,6.02
2023-12-31 14:00:00,5.46,5.88,6.02,6.02
2023-12-31 15:00:00,5.88,6.3,6.45,6.88
2023-12-31 16:00:00,6.72,7.14,7.31,7.74
2023-12-31 17:00:00,10.08,10.5,11.18,11.18
2023-12-31 18:00:00,12.18,13.02,13.76,13.76
2023-12-31 19:00:00,13.86,15.12,15.48,15.91
2023-12-31 20:00:00,14.7,15.959999999999999,16.34,16.77
2023-12-31 21:00:00,14.7,15.959999999999999,16.77,16.77
2023-12-31 22:00:00,15.959999999999999,17.22,17.63,18.06
2023-12-31 23:00:00,16.8,18.48,18.919999999999998,19.35
2024-01-01 00:00:00,22.259999999999998,23.939999999999998,24.94,24.94
2024-01-01 01:00:00,32.339999999999996,34.44,35.69,35.69
2024-01-01 02:00:00,31.919999999999998,34.019999999999996,35.26,35.26
2024-01-01 03:00:00,29.82,31.5,32.68,32.68
2024-01-01 04:00:00,27.3,28.98,30.099999999999998,30.099999999999998
2024-01-01 05:00:00,24.36,26.04,26.66,27.09
2024-01-01 06:00:00,21.419999999999998,22.68,23.22,23.65
2024-01-01 07:00:00,18.9,20.16,20.64,20.64
2024-01-01 08:00:00,16.8,18.06,18.919999999999998,18.919999999999998
2024-01-01 09:00:00,15.12,16.38,16.77,16.77
2024-01-01 10:00:00,13.86,14.7,15.049999999999999,15.48
2024-01-01 11:00:00,12.6,13.02,13.76,13.76
2024-01-01 12:00:00,10.5,11.34,11.61,11.61
2024-01-01 13:00:00,9.66,10.08,10.32,10.32
2024-01-01 14:00:00,7.9799999999999995,8.82,9.03,9.03
2024-01-01 15:00:00,7.56,7.9799999999999995,8.17,8.17
2024-01-01 16:00:00,7.14,7.9799999999999995,8.17,8.17
2024-01-01 17:00:00,7.14,7.56,7.74,7.74
2024-01-01 18:00:00,7.9799999999999995,8.4,8.6,9.03
2024-01-01 19:00:00,9.24,10.08,10.32,10.32
2024-01-01 20:00:00,10.08,10.92,11.18,11.18
2024-01-01 21:00:00,9.66,10.5,10.75,10.75
2024-01-01 22:00:00,9.24,10.08,10.32,10.32
2024-01-01 23:00:00,8.82,9.24,9.459999999999999,9.459999999999999
2024-01-02 00:00:00,7.9799999999999995,8.4,9.03,9.03
2024-01-02 01:00:00,7.56,7.9799999999999995,8.6,8.6
2024-01-02 02:00:00,7.14,7.56,7.74,7.74
2024-01-02 03:00:00,6.72,7.14,7.31,7.31
2024-01-02 04:00:00,5.88,6.3,6.88,6.88
2024-01-02 05:00:00,5.46,5.88,6.02,6.02
2024-01-02 06:00:00,5.04,5.46,5.59,5.59
2024-01-02 07:00:00,5.04,5.46,5.59,5.59
2024-01-02 08:00:00,4.62,5.04,5.16,5.16
2024-01-02 09:00:00,4.62,5.04,5.16,5.16
2024-01-02 10:00:00,5.04,5.46,6.02,6.02
2024-01-02 11:00:00,5.88,6.3,6.45,6.45
2024-01-02 12:00:00,6.3,6.72,6.88,6.88
2024-01-02 13:00:00,6.72,7.14,7.74,7.74
2024-01-02 14:00:00,12.18,13.02,13.76,13.76
2024-01-02 15:00:00,15.959999999999999,17.22,17.63,18.06
2024-01-02 16:00:00,16.38,17.22,18.06,18.06
2024-01-02 17:00:00,16.8,18.06,18.49,18.919999999999998
2024-01-02 18:00:00,17.22,18.48,19.35,19.35
2024-01-02 19:00:00,19.32,21.0,21.93,21.93
2024-01-02 20:00:00,22.259999999999998,23.939999999999998,24.94,25.37
2024-01-02 21:00:00,24.36,26.459999999999997,27.52,27.52
2024-01-02 22:00:00,25.2,27.3,28.38,28.38
2024-01-02 23:00:00,24.36,26.04,27.09,27.52
2024-01-03 00:00:00,23.52,25.619999999999997,26.66,26.66
2024-01-03 01:00:00,24.36,26.459999999999997,27.52,27.52
2024-01-03 02:00:00,25.2,27.3,28.38,28.38
2024-01-03 03:00:00,25.2,27.3,28.38,28.38
2024-01-03 04:00:00,24.36,26.459999999999997,27.52,27.52
2024-01-03 05:00:00,23.099999999999998,24.779999999999998,25.8,25.8
2024-01-03 06:00:00,21.419999999999998,23.099999999999998,24.08,24.08
2024-01-03 07:00:00,20.16,21.84,22.79,22.79
2024-01-03 08:00:00,19.32,20.58,21.5,21.93
2024-01-03 09:00:00,18.9,20.16,21.07,21.07
2024-01-03 10:00:00,18.48,20.16,20.64,21.07
2024-01-03 11:00:00,18.9,20.16,21.07,21.07
2024-01-03 12:00:00,19.32,20.58,21.5,21.93
2024-01-03 13:00:00,20.16,21.84,22.36,22.79
2024-01-03 14:00:00,20.16,21.84,22.79,22.79
2024-01-03 15:00:00,27.3,28.98,30.099999999999998,30.53
2024-01-03 16:00:00,32.76,35.28,36.55,36.98
2024-01-03 17:00:00,36.54,39.48,40.85,41.28
2024-01-03 18:00:00,44.94,48.3,50.31,50.74
2024-01-03 19:00:00,51.66,55.86,58.48,58.91
2024-01-03 20:00:00,53.339999999999996,57.54,59.769999999999996,60.63
2024-01-03 21:00:00,50.82,55.019999999999996,57.19,57.62
2024-01-03 22:00:00,46.62,50.4,52.89,53.32
2024-01-03 23:00:00,42.42,45.78,47.73,48.16
2024-01-04 00:00:00,38.64,41.58,43.43,43.86
2024-01-04 01:00:00,34.86,37.8,39.56,39.99
2024-01-04 02:00:00,31.08,33.6,35.26,35.69
2024-01-04 03:00:00,27.3,29.4,30.96,30.96
2024-01-04 04:00:00,24.36,26.04,27.09,27.52
2024-01-04 05:00:00,21.419999999999998,23.099999999999998,24.08,24.08
2024-01-04 06:00:00,18.9,20.16,21.07,21.07
2024-01-04 07:00:00,17.22,18.48,19.35,19.78
2024-01-04 08:00:00,15.959999999999999,17.22,18.06,18.06
2024-01-04 09:00:00,15.12,16.38,16.77,17.2
2024-01-04 10:00:00,14.28,15.12,15.91,15.91
2024-01-04 11:00:00,13.44,14.28,15.049999999999999,15.049999999999999
2024-01-04 12:00:00,11.76,12.6,13.33,13.33
2024-01-04 13:00:00,10.08,10.92,11.18,11.61
2024-01-04 14:00:00,9.24,9.66,10.32,10.32
2024-01-04 15:00:00,8.4,9.24,9.459999999999999,9.459999999999999
2024-01-04 16:00:00,8.4,8.82,9.03,9.03
2024-01-04 17:00:00,7.9799999999999995,8.4,9.03,9.03
2024-01-04 18:00:00,7.14,7.9799999999999995,8.17,8.17
2024-01-04 19:00:00,6.3,6.72,6.88,6.88
2024-01-04 20:00:00,5.88,6.3,6.45,6.45
2024-01-04 21:00:00,5.04,5.46,5.59,6.02
2024-01-04 22:00:00,4.62,5.04,5.16,5.16
2024-01-04 23:00:00,4.62,4.62,4.7299999999999995,5.16
2024-01-05 00:00:00,4.2,4.62,4.7299999999999995,4.7299999999999995
2024-01-05 01:00:00,4.2,4.62,4.7299999999999995,4.7299999999999995
2024-01-05 02:00:00,4.2,4.62,4.7299999999999995,4.7299999999999995
2024-01-05 03:00:00,3.78,4.2,4.3,4.3
2024-01-05 04:00:00,3.78,4.2,4.3,4.3
2024-01-05 05:00:00,3.36,3.78,3.87,3.87
2024-01-05 06:00:00,3.36,3.78,3.87,3.87
2024-01-05 07:00:00,3.78,3.78,3.87,3.87
2024-01-05 08:00:00,3.78,3.78,3.87,3.87
2024-01-05 09:00:00,3.78,4.2,4.3,4.3
2024-01-05 10:00:00,4.62,5.04,5.16,5.16
2024-01-05 11:00:00,5.46,5.88,6.02,6.02
2024-01-05 12:00:00,5.46,5.88,6.45,6.45
2024-01-05 13:00:00,5.46,5.88,6.02,6.02
2024-01-05 14:00:00,5.46,5.88,6.02,6.02
2024-01-05 15:00:00,7.56,7.9799999999999995,8.17,8.17
2024-01-05 16:00:00,7.9799999999999995,8.82,9.03,9.03
2024-01-05 17:00:00,9.24,10.08,10.32,10.32
2024-01-05 18:00:00,10.08,10.92,11.18,11.18
2024-01-05 19:00:00,11.34,12.18,12.47,12.47
2024-01-05 20:00:00,13.86,14.7,15.48,15.48
2024-01-05 21:00:00,15.54,16.38,17.2,17.2
2024-01-05 22:00:00,15.54,16.8,17.2,17.2
2024-01-05 23:00:00,15.959999999999999,17.22,17.63,18.06
2024-01-06 00:00:00,16.38,17.64,18.06,18.06
2024-01-06 01:00:00,16.8,18.06,18.49,18.919999999999998
2024-01-06 02:00:00,16.8,18.06,18.49,18.49
2024-01-06 03:00:00,15.54,16.8,17.2,17.2
2024-01-06 04:00:00,14.7,15.54,16.34,16.34
2024-01-06 05:00:00,13.86,15.12,15.48,15.48
2024-01-06 06:00:00,13.02,13.86,14.62,14.62
2024-01-06 07:00:00,12.6,13.44,13.76,13.76
2024-01-06 08:00:00,11.76,12.6,13.33,13.33
2024-01-06 09:00:00,11.76,12.6,13.33,13.33
2024-01-06 10:00:00,11.34,12.18,12.9,12.9
2024-01-06 11:00:00,10.92,11.76,12.04,12.04
2024-01-06 12:00:00,10.08,10.92,11.18,11.18
2024-01-06 13:00:00,10.08,10.5,10.75,10.75
2024-01-06 14:00:00,9.66,10.08,10.75,10.75
2024-01-06 15:00:00,9.24,10.08,10.32,10.32
2024-01-06 16:00:00,9.24,9.66,9.89,10.32
2024-01-06 17:00:00,9.24,9.66,10.32,10.32
2024-01-06 18:00:00,9.24,10.08,10.32,10.32
2024-01-06 19:00:00,9.24,9.66,9.89,10.32
2024-01-06 20:00:00,8.82,9.66,9.89,9.89
2024-01-06 21:00:00,8.82,9.66,9.89,9.89
2024-01-06 22:00:00,8.4,9.24,9.459999999999999,9.459999999999999
2024-01-06 23:00:00,7.9799999999999995,8.4,8.6,8.6
2024-01-07 00:00:00,7.56,7.9799999999999995,8.17,8.17
2024-01-07 01:00:00,7.14,7.56,7.74,7.74
2024-01-07 02:00:00,6.72,7.14,7.31,7.31
2024-01-07 03:00:00,6.3,6.72,6.88,6.88
2024-01-07 04:00:00,5.88,6.3,6.45,6.45
2024-01-07 05:00:00,5.46,5.88,6.02,6.02
2024-01-07 06:00:00,5.04,5.46,5.59,5.59
2024-01-07 07:00:00,5.04,5.46,5.59,5.59
2024-01-07 08:00:00,5.04,5.46,5.59,5.59
2024-01-07 09:00:00,5.04,5.04,5.16,5.16
2024-01-07 10:00:00,4.62,5.04,5.16,5.16
2024-01-07 11:00:00,5.04,5.04,5.16,5.16
2024-01-07 12:00:00,5.04,5.46,5.59,5.59
2024-01-07 13:00:00,5.04,5.46,5.59,5.59
2024-01-07 14:00:00,5.04,5.46,5.59,5.59
2024-01-07 15:00:00,5.88,6.3,6.45,6.45
2024-01-07 16:00:00,8.82,9.24,9.459999999999999,9.459999999999999
2024-01-07 17:00:00,12.6,13.44,14.19,14.19
2024-01-07 18:00:00,13.02,13.86,14.19,14.62
2024-01-07 19:00:00,13.44,14.7,15.049999999999999,15.049999999999999
2024-01-07 20:00:00,13.86,15.12,15.48,15.48
2024-01-07 21:00:00,14.28,15.54,15.91,15.91
2024-01-07 22:00:00,14.28,15.12,15.91,15.91
2024-01-07 23:00:00,14.28,15.12,15.48,15.91
2024-01-08 00:00:00,13.44,14.7,15.049999999999999,15.049999999999999
2024-01-08 01:00:00,12.6,13.44,14.19,14.19
2024-01-08 02:00:00,11.76,12.6,12.9,13.33
2024-01-08 03:00:00,10.92,11.76,12.04,12.04
2024-01-08 04:00:00,10.5,10.92,11.61,11.61
2024-01-08 05:00:00,10.08,10.92,11.18,11.18
