Timestamp (Local),PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-31 06:00:00,11.440000000000001,12.36,13.39,13.39
2023-12-31 07:00:00,10.4,11.33,11.33,11.33
2023-12-31 08:00:00,9.36,10.3,10.3,11.33
2023-12-31 09:00:00,8.32,9.27,10.3,10.3
2023-12-31 10:00:00,8.32,8.24,9.27,9.27
2023-12-31 11:00:00,7.28,8.24,8.24,8.24
2023-12-31 12:00:00,6.24,7.21,7.21,7.21
2023-12-31 13:00:00,5.2,6.18,6.18,6.18
2023-12-31 14:00:00,5.2,6.18,6.18,6.18
2023-12-31 15:00:00,6.24,6.18,6.18,6.18
2023-12-31 16:00:00,6.24,7.21,7.21,7.21
2023-12-31 17:00:00,9.36,10.3,11.33,11.33
2023-12-31 18:00:00,12.48,13.39,13.39,13.39
2023-12-31 19:00:00,13.52,15.450000000000001,15.450000000000001,15.450000000000001
2023-12-31 20:00:00,14.56,15.450000000000001,16.48,16.48
2023-12-31 21:00:00,14.56,16.48,16.48,16.48
2023-12-31 22:00:00,15.600000000000001,17.51,17.51,18.54
2023-12-31 23:00:00,16.64,18.54,19.57,19.57
2024-01-01 00:00:00,22.880000000000003,24.72,24.72,25.75
2024-01-01 01:00:00,33.28,35.02,35.02,35.02
2024-01-01 02:00:00,32.24,33.99,35.02,35.02
2024-01-01 03:00:00,30.16,31.93,31.93,31.93
2024-01-01 04:00:00,28.080000000000002,29.87,29.87,29.87
2024-01-01 05:00:00,24.96,25.75,26.78,26.78
2024-01-01 06:00:00,21.84,22.66,22.66,22.66
2024-01-01 07:00:00,19.76,20.6,20.6,20.6
2024-01-01 08:00:00,17.68,18.54,18.54,18.54
2024-01-01 09:00:00,15.600000000000001,16.48,16.48,16.48
2024-01-01 10:00:00,14.56,15.450000000000001,15.450000000000001,15.450000000000001
2024-01-01 11:00:00,12.48,13.39,13.39,13.39
2024-01-01 12:00:00,11.440000000000001,11.33,11.33,11.33
2024-01-01 13:00:00,9.36,10.3,10.3,10.3
2024-01-01 14:00:00,8.32,8.24,9.27,9.27
2024-01-01 15:00:00,7.28,8.24,8.24,8.24
2024-01-01 16:00:00,7.28,8.24,8.24,8.24
2024-01-01 17:00:00,7.28,7.21,8.24,8.24
2024-01-01 18:00:00,8.32,8.24,8.24,8.24
2024-01-01 19:00:00,9.36,10.3,10.3,10.3
2024-01-01 20:00:00,10.4,11.33,11.33,11.33
2024-01-01 21:00:00,10.4,10.3,10.3,11.33
2024-01-01 22:00:00,9.36,10.3,10.3,10.3
2024-01-01 23:00:00,8.32,9.27,9.27,9.27
2024-01-02 00:00:00,8.32,8.24,8.24,9.27
2024-01-02 01:00:00,7.28,8.24,8.24,8.24
2024-01-02 02:00:00,7.28,7.21,8.24,8.24
