Timestamp (Local),PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-31 06:00:00,11.33,12.48,12.48,13.65
2023-12-31 07:00:00,10.3,11.440000000000001,11.440000000000001,11.55
2023-12-31 08:00:00,9.27,10.4,10.4,10.5
2023-12-31 09:00:00,9.27,9.36,9.36,9.450000000000001
2023-12-31 10:00:00,8.24,8.32,9.36,9.450000000000001
2023-12-31 11:00:00,7.21,8.32,8.32,8.4
2023-12-31 12:00:00,6.18,7.28,7.28,7.3500000000000005
2023-12-31 13:00:00,5.15,6.24,6.24,6.300000000000001
2023-12-31 14:00:00,5.15,6.24,6.24,6.300000000000001
2023-12-31 15:00:00,6.18,6.24,6.24,6.300000000000001
2023-12-31 16:00:00,7.21,7.28,7.28,7.3500000000000005
2023-12-31 17:00:00,10.3,10.4,11.440000000000001,11.55
2023-12-31 18:00:00,12.36,13.52,13.52,13.65
2023-12-31 19:00:00,14.42,15.600000000000001,15.600000000000001,15.75
2023-12-31 20:00:00,14.42,15.600000000000001,16.64,16.8
2023-12-31 21:00:00,14.42,16.64,16.64,16.8
2023-12-31 22:00:00,16.48,17.68,17.68,17.85
2023-12-31 23:00:00,17.51,18.72,18.72,18.900000000000002
2024-01-01 00:00:00,23.69,26.0,26.0,26.25
2024-01-01 01:00:00,32.96,35.36,35.36,35.7
2024-01-01 02:00:00,31.93,34.32,34.32,34.65
2024-01-01 03:00:00,29.87,32.24,32.24,32.550000000000004
2024-01-01 04:00:00,27.810000000000002,30.16,30.16,30.450000000000003
2024-01-01 05:00:00,24.72,26.0,26.0,26.25
2024-01-01 06:00:00,21.63,22.880000000000003,22.880000000000003,23.1
2024-01-01 07:00:00,19.57,20.8,20.8,21.0
2024-01-01 08:00:00,17.51,18.72,18.72,18.900000000000002
2024-01-01 09:00:00,15.450000000000001,16.64,16.64,16.8
2024-01-01 10:00:00,14.42,15.600000000000001,15.600000000000001,15.75
2024-01-01 11:00:00,12.36,13.52,13.52,13.65
2024-01-01 12:00:00,10.3,11.440000000000001,11.440000000000001,11.55
2024-01-01 13:00:00,9.27,10.4,10.4,10.5
2024-01-01 14:00:00,8.24,8.32,9.36,9.450000000000001
2024-01-01 15:00:00,7.21,8.32,8.32,8.4
2024-01-01 16:00:00,7.21,8.32,8.32,8.4
2024-01-01 17:00:00,7.21,8.32,8.32,8.4
