Timestamp (Local),PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-31 06:00:00,11.4,12.92,13.09,13.09
2023-12-31 07:00:00,9.88,11.4,11.55,11.55
2023-12-31 08:00:00,9.88,10.64,10.780000000000001,10.780000000000001
2023-12-31 09:00:00,9.120000000000001,9.88,10.01,10.01
2023-12-31 10:00:00,8.36,8.36,9.24,9.24
2023-12-31 11:00:00,7.6,8.36,8.47,8.47
2023-12-31 12:00:00,6.84,6.84,7.7,7.7
2023-12-31 13:00:00,5.32,6.08,6.16,6.16
2023-12-31 14:00:00,5.32,6.08,6.16,6.16
2023-12-31 15:00:00,6.08,6.08,6.93,6.93
2023-12-31 16:00:00,6.84,7.6,7.7,7.7
2023-12-31 17:00:00,9.88,10.64,11.55,11.55
2023-12-31 18:00:00,12.16,12.92,13.86,13.86
2023-12-31 19:00:00,14.44,15.2,15.4,16.17
2023-12-31 20:00:00,14.44,15.96,16.17,16.94
2023-12-31 21:00:00,15.2,15.96,16.94,16.94
2023-12-31 22:00:00,15.96,17.48,17.71,18.48
2023-12-31 23:00:00,17.48,18.240000000000002,19.25,19.25
2024-01-01 00:00:00,22.8,24.32,25.41,25.41
2024-01-01 01:00:00,32.68,34.96,35.42,35.42
2024-01-01 02:00:00,31.92,34.2,35.42,35.42
2024-01-01 03:00:00,30.4,31.92,33.11,33.11
2024-01-01 04:00:00,27.36,29.64,30.03,30.03
2024-01-01 05:00:00,24.32,26.6,26.95,26.95
2024-01-01 06:00:00,21.28,22.8,23.1,23.87
2024-01-01 07:00:00,19.0,20.52,20.79,20.79
2024-01-01 08:00:00,17.48,18.240000000000002,18.48,19.25
2024-01-01 09:00:00,15.96,16.72,16.94,16.94
2024-01-01 10:00:00,14.44,15.2,15.4,15.4
2024-01-01 11:00:00,12.16,13.68,13.86,13.86
2024-01-01 12:00:00,10.64,11.4,11.55,11.55
2024-01-01 13:00:00,9.88,10.64,10.780000000000001,10.780000000000001
2024-01-01 14:00:00,8.36,9.120000000000001,9.24,9.24
2024-01-01 15:00:00,7.6,8.36,8.47,8.47
2024-01-01 16:00:00,7.6,7.6,8.47,8.47
2024-01-01 17:00:00,6.84,7.6,7.7,7.7
2024-01-01 18:00:00,8.36,8.36,8.47,8.47
2024-01-01 19:00:00,9.120000000000001,9.88,10.01,10.780000000000001
2024-01-01 20:00:00,10.64,11.4,11.55,11.55
2024-01-01 21:00:00,9.88,10.64,10.780000000000001,10.780000000000001
2024-01-01 22:00:00,9.120000000000001,9.88,10.01,10.01
2024-01-01 23:00:00,8.36,9.120000000000001,9.24,9.24
2024-01-02 00:00:00,8.36,8.36,9.24,9.24
2024-01-02 01:00:00,7.6,8.36,8.47,8.47
2024-01-02 02:00:00,6.84,7.6,7.7,7.7
2024-01-02 03:00:00,6.84,6.84,7.7,7.7
2024-01-02 04:00:00,6.08,6.84,6.93,6.93
2024-01-02 05:00:00,5.32,6.08,6.16,6.16
2024-01-02 06:00:00,5.32,5.32,5.390000000000001,5.390000000000001
2024-01-02 07:00:00,5.32,5.32,5.390000000000001,5.390000000000001
2024-01-02 08:00:00,4.5600000000000005,5.32,5.390000000000001,5.390000000000001
2024-01-02 09:00:00,4.5600000000000005,5.32,5.390000000000001,5.390000000000001
2024-01-02 10:00:00,5.32,5.32,6.16,6.16
2024-01-02 11:00:00,6.08,6.08,6.16,6.16
2024-01-02 12:00:00,6.08,6.84,6.93,6.93
2024-01-02 13:00:00,6.84,7.6,7.7,7.7
2024-01-02 14:00:00,12.16,13.68,13.86,13.86
2024-01-02 15:00:00,15.96,17.48,17.71,17.71
2024-01-02 16:00:00,16.72,17.48,17.71,18.48
2024-01-02 17:00:00,16.72,18.240000000000002,18.48,18.48
2024-01-02 18:00:00,17.48,19.0,19.25,19.25
2024-01-02 19:00:00,19.76,21.28,21.560000000000002,22.330000000000002
2024-01-02 20:00:00,22.8,24.32,25.41,25.41
2024-01-02 21:00:00,24.32,26.6,26.95,27.72
2024-01-02 22:00:00,25.080000000000002,27.36,28.490000000000002,28.490000000000002
2024-01-02 23:00:00,24.32,26.6,26.95,27.72
