Timestamp (Local),PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-31 06:00:00,11.55,12.959999999999999,13.799999999999999,14.280000000000001
2023-12-31 07:00:00,10.01,11.52,11.729999999999999,12.24
2023-12-31 08:00:00,9.24,10.08,10.35,10.88
2023-12-31 09:00:00,8.47,9.36,10.35,10.200000000000001
2023-12-31 10:00:00,7.7,8.64,8.969999999999999,9.520000000000001
2023-12-31 11:00:00,7.7,7.92,8.28,8.16
2023-12-31 12:00:00,6.93,7.199999999999999,7.59,7.48
2023-12-31 13:00:00,5.390000000000001,6.4799999999999995,6.209999999999999,6.800000000000001
2023-12-31 14:00:00,5.390000000000001,5.76,5.52,6.12
2023-12-31 15:00:00,6.16,6.4799999999999995,6.209999999999999,6.800000000000001
2023-12-31 16:00:00,6.16,6.4799999999999995,6.8999999999999995,6.800000000000001
2023-12-31 17:00:00,9.24,10.08,10.35,10.88
2023-12-31 18:00:00,11.55,12.24,12.419999999999998,12.920000000000002
2023-12-31 19:00:00,13.09,14.399999999999999,14.489999999999998,14.96
2023-12-31 20:00:00,14.63,15.84,16.56,16.32
2023-12-31 21:00:00,14.63,15.84,15.87,16.32
2023-12-31 22:00:00,15.4,16.56,17.25,17.0
2023-12-31 23:00:00,16.94,18.0,18.63,19.040000000000003
2024-01-01 00:00:00,20.02,20.88,21.389999999999997,21.76
2024-01-01 01:00:00,33.11,33.839999999999996,33.809999999999995,34.0
2024-01-01 02:00:00,34.65,35.28,34.5,34.68
2024-01-01 03:00:00,32.34,33.12,32.43,32.64
2024-01-01 04:00:00,29.26,30.24,30.36,29.92
2024-01-01 05:00:00,26.18,27.36,26.909999999999997,27.200000000000003
2024-01-01 06:00:00,23.1,23.759999999999998,23.459999999999997,23.8
2024-01-01 07:00:00,20.79,20.88,20.7,21.080000000000002
2024-01-01 08:00:00,18.48,18.72,18.63,19.040000000000003
2024-01-01 09:00:00,16.17,17.28,16.56,17.0
2024-01-01 10:00:00,15.4,15.84,15.18,15.64
2024-01-01 11:00:00,13.09,13.68,13.799999999999999,13.600000000000001
2024-01-01 12:00:00,11.55,12.24,11.729999999999999,12.24
2024-01-01 13:00:00,10.01,10.799999999999999,10.35,10.88
2024-01-01 14:00:00,9.24,9.36,8.969999999999999,9.520000000000001
2024-01-01 15:00:00,7.7,7.92,8.28,8.16
2024-01-01 16:00:00,7.7,7.92,8.28,8.16
2024-01-01 17:00:00,7.7,7.92,7.59,7.48
2024-01-01 18:00:00,7.7,7.92,8.28,8.16
2024-01-01 19:00:00,9.24,9.36,9.66,9.520000000000001
2024-01-01 20:00:00,10.01,10.799999999999999,11.04,10.88
2024-01-01 21:00:00,10.01,10.799999999999999,11.04,10.88
2024-01-01 22:00:00,9.24,10.08,10.35,10.200000000000001
2024-01-01 23:00:00,8.47,9.36,9.66,9.520000000000001
2024-01-02 00:00:00,8.47,8.64,8.969999999999999,8.84
2024-01-02 01:00:00,7.7,8.64,8.28,8.16
2024-01-02 02:00:00,7.7,7.92,7.59,8.16
2024-01-02 03:00:00,6.93,7.199999999999999,7.59,7.48
2024-01-02 04:00:00,6.16,6.4799999999999995,6.8999999999999995,6.800000000000001
2024-01-02 05:00:00,6.16,6.4799999999999995,6.209999999999999,6.12
2024-01-02 06:00:00,5.390000000000001,5.76,5.52,5.44
2024-01-02 07:00:00,5.390000000000001,5.04,5.52,5.44
2024-01-02 08:00:00,4.62,5.04,5.52,5.44
2024-01-02 09:00:00,4.62,5.04,4.83,5.44
2024-01-02 10:00:00,5.390000000000001,5.76,5.52,5.44
2024-01-02 11:00:00,5.390000000000001,5.76,6.209999999999999,6.12
2024-01-02 12:00:00,6.16,6.4799999999999995,6.8999999999999995,6.800000000000001
2024-01-02 13:00:00,6.93,7.199999999999999,6.8999999999999995,7.48
2024-01-02 14:00:00,10.01,10.799999999999999,11.04,11.56
2024-01-02 15:00:00,16.17,17.28,17.939999999999998,18.360000000000003
2024-01-02 16:00:00,16.17,17.28,17.939999999999998,18.360000000000003
2024-01-02 17:00:00,16.17,18.0,17.939999999999998,18.360000000000003
2024-01-02 18:00:00,16.94,18.72,18.63,19.040000000000003
2024-01-02 19:00:00,18.48,20.16,20.7,21.080000000000002
2024-01-02 20:00:00,21.560000000000002,23.04,24.15,24.48
2024-01-02 21:00:00,23.87,25.919999999999998,26.909999999999997,27.200000000000003
2024-01-02 22:00:00,24.64,27.36,27.599999999999998,28.560000000000002
2024-01-02 23:00:00,24.64,26.64,27.599999999999998,27.880000000000003
2024-01-03 00:00:00,23.1,25.2,26.22,26.520000000000003
2024-01-03 01:00:00,23.87,25.919999999999998,26.909999999999997,27.200000000000003
2024-01-03 02:00:00,24.64,26.64,27.599999999999998,27.880000000000003
2024-01-03 03:00:00,24.64,27.36,28.29,28.560000000000002
2024-01-03 04:00:00,24.64,26.64,27.599999999999998,27.880000000000003
2024-01-03 05:00:00,23.1,25.2,26.22,26.520000000000003
2024-01-03 06:00:00,21.560000000000002,23.759999999999998,24.15,24.48
2024-01-03 07:00:00,20.79,22.32,22.77,23.12
2024-01-03 08:00:00,19.25,20.88,21.389999999999997,21.76
2024-01-03 09:00:00,18.48,20.16,21.389999999999997,21.76
2024-01-03 10:00:00,18.48,20.16,20.7,21.080000000000002
2024-01-03 11:00:00,18.48,20.16,20.7,21.080000000000002
2024-01-03 12:00:00,19.25,20.88,21.389999999999997,21.76
2024-01-03 13:00:00,20.02,21.599999999999998,22.08,22.44
2024-01-03 14:00:00,20.02,21.599999999999998,22.08,22.44
2024-01-03 15:00:00,24.64,26.64,27.599999999999998,27.880000000000003
2024-01-03 16:00:00,31.57,34.56,35.879999999999995,36.720000000000006
2024-01-03 17:00:00,34.65,37.44,39.33,40.120000000000005
2024-01-03 18:00:00,41.58,45.36,47.61,48.28
2024-01-03 19:00:00,49.28,54.0,56.58,57.800000000000004
2024-01-03 20:00:00,51.59,56.879999999999995,59.339999999999996,61.2
2024-01-03 21:00:00,50.050000000000004,55.44,57.959999999999994,59.160000000000004
2024-01-03 22:00:00,46.2,51.12,53.129999999999995,55.080000000000005
2024-01-03 23:00:00,42.35,46.8,48.3,49.64
2024-01-04 00:00:00,38.5,42.48,44.16,44.88
2024-01-04 01:00:00,34.65,38.879999999999995,40.019999999999996,40.800000000000004
2024-01-04 02:00:00,31.57,34.56,35.879999999999995,36.720000000000006
2024-01-04 03:00:00,27.72,30.24,31.74,32.64
2024-01-04 04:00:00,24.64,27.36,28.29,29.240000000000002
2024-01-04 05:00:00,21.560000000000002,23.759999999999998,24.839999999999996,25.16
2024-01-04 06:00:00,19.25,20.88,21.389999999999997,22.44
2024-01-04 07:00:00,17.71,19.439999999999998,20.009999999999998,20.400000000000002
2024-01-04 08:00:00,16.17,18.0,18.63,19.040000000000003
2024-01-04 09:00:00,14.63,16.56,17.25,17.68
2024-01-04 10:00:00,14.63,15.84,16.56,17.0
2024-01-04 11:00:00,13.09,14.399999999999999,15.18,14.96
2024-01-04 12:00:00,12.32,13.68,13.799999999999999,14.280000000000001
2024-01-04 13:00:00,10.780000000000001,11.52,11.729999999999999,11.56
2024-01-04 14:00:00,9.24,10.08,10.35,10.200000000000001
2024-01-04 15:00:00,8.47,9.36,9.66,9.520000000000001
2024-01-04 16:00:00,8.47,8.64,8.969999999999999,8.84
2024-01-04 17:00:00,7.7,8.64,8.969999999999999,8.84
2024-01-04 18:00:00,7.7,7.92,8.28,8.16
2024-01-04 19:00:00,6.93,7.199999999999999,6.8999999999999995,7.48
2024-01-04 20:00:00,6.16,6.4799999999999995,6.209999999999999,6.12
2024-01-04 21:00:00,5.390000000000001,5.76,5.52,6.12
2024-01-04 22:00:00,4.62,5.04,5.52,5.44
2024-01-04 23:00:00,4.62,5.04,4.83,4.760000000000001
2024-01-05 00:00:00,4.62,5.04,4.83,4.760000000000001
2024-01-05 01:00:00,4.62,4.32,4.83,4.760000000000001
2024-01-05 02:00:00,4.62,4.32,4.83,4.760000000000001
2024-01-05 03:00:00,3.85,4.32,4.14,4.08
2024-01-05 04:00:00,3.85,4.32,4.14,4.08
2024-01-05 05:00:00,3.85,3.5999999999999996,4.14,4.08
2024-01-05 06:00:00,3.85,3.5999999999999996,4.14,4.08
2024-01-05 07:00:00,3.85,3.5999999999999996,4.14,4.08
2024-01-05 08:00:00,3.85,3.5999999999999996,4.14,4.08
2024-01-05 09:00:00,3.85,4.32,4.14,4.08
2024-01-05 10:00:00,4.62,5.04,4.83,4.760000000000001
2024-01-05 11:00:00,5.390000000000001,5.76,6.209999999999999,6.12
2024-01-05 12:00:00,6.16,5.76,6.209999999999999,6.12
2024-01-05 13:00:00,5.390000000000001,5.76,6.209999999999999,6.12
2024-01-05 14:00:00,5.390000000000001,5.76,5.52,6.12
2024-01-05 15:00:00,6.93,7.199999999999999,6.8999999999999995,6.800000000000001
2024-01-05 16:00:00,7.7,8.64,8.28,8.16
2024-01-05 17:00:00,8.47,9.36,8.969999999999999,9.520000000000001
2024-01-05 18:00:00,10.01,10.799999999999999,11.04,10.88
2024-01-05 19:00:00,10.780000000000001,11.52,11.729999999999999,12.24
2024-01-05 20:00:00,13.09,13.68,14.489999999999998,14.280000000000001
2024-01-05 21:00:00,15.4,15.84,16.56,17.0
2024-01-05 22:00:00,15.4,16.56,17.25,17.0
2024-01-05 23:00:00,16.17,17.28,17.25,17.68
2024-01-06 00:00:00,16.17,17.28,17.939999999999998,17.68
2024-01-06 01:00:00,16.94,18.0,17.939999999999998,18.360000000000003
2024-01-06 02:00:00,16.94,18.0,18.63,18.360000000000003
2024-01-06 03:00:00,16.17,17.28,17.25,17.68
2024-01-06 04:00:00,14.63,15.84,16.56,16.32
2024-01-06 05:00:00,13.86,15.12,15.18,15.64
2024-01-06 06:00:00,13.09,14.399999999999999,14.489999999999998,14.280000000000001
2024-01-06 07:00:00,12.32,13.68,13.799999999999999,13.600000000000001
2024-01-06 08:00:00,12.32,12.959999999999999,13.11,12.920000000000002
2024-01-06 09:00:00,12.32,12.959999999999999,13.11,12.920000000000002
2024-01-06 10:00:00,11.55,12.24,12.419999999999998,12.920000000000002
2024-01-06 11:00:00,11.55,12.24,12.419999999999998,12.24
2024-01-06 12:00:00,10.780000000000001,11.52,11.04,11.56
2024-01-06 13:00:00,10.780000000000001,10.799999999999999,11.04,10.88
2024-01-06 14:00:00,10.01,10.799999999999999,11.04,10.88
2024-01-06 15:00:00,10.01,10.799999999999999,10.35,10.88
2024-01-06 16:00:00,10.01,10.08,10.35,10.200000000000001
2024-01-06 17:00:00,10.01,10.08,10.35,10.200000000000001
2024-01-06 18:00:00,10.01,10.08,10.35,10.200000000000001
2024-01-06 19:00:00,10.01,10.08,10.35,10.200000000000001
2024-01-06 20:00:00,9.24,9.36,9.66,9.520000000000001
2024-01-06 21:00:00,9.24,9.36,9.66,9.520000000000001
2024-01-06 22:00:00,9.24,9.36,9.66,9.520000000000001
2024-01-06 23:00:00,8.47,8.64,8.969999999999999,8.84
2024-01-07 00:00:00,7.7,7.92,8.28,8.16
2024-01-07 01:00:00,7.7,7.92,7.59,7.48
2024-01-07 02:00:00,6.93,7.199999999999999,6.8999999999999995,7.48
2024-01-07 03:00:00,6.93,6.4799999999999995,6.8999999999999995,6.800000000000001
2024-01-07 04:00:00,6.16,6.4799999999999995,6.209999999999999,6.12
2024-01-07 05:00:00,6.16,6.4799999999999995,6.209999999999999,6.12
2024-01-07 06:00:00,6.16,5.76,5.52,6.12
2024-01-07 07:00:00,5.390000000000001,5.76,5.52,5.44
2024-01-07 08:00:00,5.390000000000001,5.76,5.52,5.44
2024-01-07 09:00:00,5.390000000000001,5.76,5.52,5.44
2024-01-07 10:00:00,5.390000000000001,5.04,5.52,5.44
2024-01-07 11:00:00,5.390000000000001,5.04,5.52,5.44
2024-01-07 12:00:00,5.390000000000001,5.76,5.52,5.44
