Timestamp (Local),PM 1.0,PM 2.5,PM 4.0,PM 10
2023-12-31 06:00:00,12.32,13.09,13.86,13.86
2023-12-31 07:00:00,10.01,11.55,11.55,11.55
2023-12-31 08:00:00,9.24,10.780000000000001,10.780000000000001,10.780000000000001
2023-12-31 09:00:00,9.24,10.01,10.01,10.01
2023-12-31 10:00:00,8.47,9.24,9.24,9.24
2023-12-31 11:00:00,7.7,7.7,8.47,8.47
2023-12-31 12:00:00,6.93,7.7,7.7,7.7
2023-12-31 13:00:00,6.16,6.16,6.16,6.16
2023-12-31 14:00:00,5.390000000000001,5.390000000000001,6.16,6.16
2023-12-31 15:00:00,6.16,6.16,6.93,6.93
2023-12-31 16:00:00,6.16,6.93,6.93,6.93
2023-12-31 17:00:00,9.24,10.01,10.01,10.01
2023-12-31 18:00:00,11.55,12.32,13.09,13.09
2023-12-31 19:00:00,13.86,14.63,15.4,15.4
2023-12-31 20:00:00,14.63,16.17,16.17,16.94
2023-12-31 21:00:00,14.63,16.17,16.17,16.94
2023-12-31 22:00:00,15.4,16.94,17.71,17.71
2023-12-31 23:00:00,16.94,18.48,19.25,19.25
2024-01-01 00:00:00,20.02,22.330000000000002,22.330000000000002,22.330000000000002
2024-01-01 01:00:00,31.57,33.88,34.65,34.65
2024-01-01 02:00:00,32.34,34.65,35.42,35.42
2024-01-01 03:00:00,30.03,32.34,33.11,33.11
2024-01-01 04:00:00,27.72,30.03,30.03,30.8
2024-01-01 05:00:00,25.41,26.95,26.95,27.72
2024-01-01 06:00:00,22.330000000000002,23.87,23.87,23.87
2024-01-01 07:00:00,19.25,20.79,20.79,21.560000000000002
2024-01-01 08:00:00,17.71,18.48,19.25,19.25
2024-01-01 09:00:00,16.17,16.94,16.94,17.71
2024-01-01 10:00:00,14.63,15.4,15.4,15.4
2024-01-01 11:00:00,13.09,13.86,13.86,13.86
2024-01-01 12:00:00,11.55,12.32,12.32,12.32
2024-01-01 13:00:00,10.01,10.780000000000001,10.780000000000001,10.780000000000001
2024-01-01 14:00:00,8.47,9.24,9.24,9.24
2024-01-01 15:00:00,7.7,8.47,8.47,8.47
2024-01-01 16:00:00,7.7,8.47,8.47,8.47
2024-01-01 17:00:00,7.7,7.7,7.7,7.7
2024-01-01 18:00:00,7.7,8.47,8.47,8.47
2024-01-01 19:00:00,9.24,10.01,10.01,10.01
2024-01-01 20:00:00,10.01,10.780000000000001,10.780000000000001,10.780000000000001
2024-01-01 21:00:00,10.01,10.780000000000001,10.780000000000001,10.780000000000001
2024-01-01 22:00:00,9.24,10.01,10.01,10.01
2024-01-01 23:00:00,8.47,9.24,9.24,10.01
2024-01-02 00:00:00,8.47,8.47,9.24,9.24
2024-01-02 01:00:00,7.7,8.47,8.47,8.47
2024-01-02 02:00:00,6.93,7.7,7.7,7.7
2024-01-02 03:00:00,6.93,6.93,7.7,7.7
2024-01-02 04:00:00,6.16,6.93,6.93,6.93
2024-01-02 05:00:00,5.390000000000001,6.16,6.16,6.16
2024-01-02 06:00:00,5.390000000000001,5.390000000000001,5.390000000000001,5.390000000000001
2024-01-02 07:00:00,4.62,5.390000000000001,5.390000000000001,5.390000000000001
2024-01-02 08:00:00,4.62,5.390000000000001,5.390000000000001,5.390000000000001
2024-01-02 09:00:00,4.62,4.62,5.390000000000001,5.390000000000001
2024-01-02 10:00:00,5.390000000000001,5.390000000000001,5.390000000000001,5.390000000000001
2024-01-02 11:00:00,5.390000000000001,6.16,6.16,6.16
2024-01-02 12:00:00,6.16,6.93,6.93,6.93
2024-01-02 13:00:00,6.93,6.93,7.7,7.7
2024-01-02 14:00:00,10.780000000000001,11.55,11.55,11.55
2024-01-02 15:00:00,16.17,17.71,17.71,17.71
2024-01-02 16:00:00,16.17,17.71,17.71,17.71
2024-01-02 17:00:00,16.17,17.71,18.48,18.48
2024-01-02 18:00:00,16.94,18.48,19.25,19.25
2024-01-02 19:00:00,19.25,20.79,20.79,21.560000000000002
2024-01-02 20:00:00,21.560000000000002,23.87,24.64,24.64
2024-01-02 21:00:00,23.87,26.18,26.95,26.95
2024-01-02 22:00:00,24.64,26.95,27.72,27.72
2024-01-02 23:00:00,24.64,26.95,27.72,27.72
2024-01-03 00:00:00,23.87,25.41,26.18,26.18
2024-01-03 01:00:00,24.64,26.18,26.95,26.95
2024-01-03 02:00:00,24.64,26.95,27.72,27.72
2024-01-03 03:00:00,25.41,27.72,28.490000000000002,28.490000000000002
2024-01-03 04:00:00,24.64,26.95,27.72,27.72
2024-01-03 05:00:00,23.1,25.41,26.18,26.18
2024-01-03 06:00:00,22.330000000000002,23.87,24.64,24.64
2024-01-03 07:00:00,20.79,22.330000000000002,23.1,23.1
2024-01-03 08:00:00,19.25,20.79,21.560000000000002,21.560000000000002
2024-01-03 09:00:00,18.48,20.02,20.79,20.79
2024-01-03 10:00:00,18.48,20.02,20.79,20.79
2024-01-03 11:00:00,18.48,20.02,20.79,20.79
2024-01-03 12:00:00,19.25,20.79,20.79,21.560000000000002
2024-01-03 13:00:00,20.02,21.560000000000002,21.560000000000002,22.330000000000002
2024-01-03 14:00:00,20.02,22.330000000000002,22.330000000000002,22.330000000000002
2024-01-03 15:00:00,24.64,26.95,27.72,28.490000000000002
2024-01-03 16:00:00,32.34,34.65,35.42,36.19
2024-01-03 17:00:00,35.42,38.5,40.04,40.04
2024-01-03 18:00:00,42.35,46.2,46.97,47.74
2024-01-03 19:00:00,50.050000000000004,54.67,56.21,56.980000000000004
2024-01-03 20:00:00,53.13,58.52,60.06,60.83
2024-01-03 21:00:00,51.59,56.21,57.75,58.52
2024-01-03 22:00:00,46.97,51.59,53.13,53.9
2024-01-03 23:00:00,43.120000000000005,46.97,48.51,48.51
2024-01-04 00:00:00,39.27,43.120000000000005,43.89,44.660000000000004
2024-01-04 01:00:00,35.42,39.27,40.04,40.81
2024-01-04 02:00:00,31.57,34.65,35.42,36.19
2024-01-04 03:00:00,27.72,30.8,31.57,31.57
2024-01-04 04:00:00,24.64,26.95,27.72,27.72
2024-01-04 05:00:00,21.560000000000002,23.87,24.64,24.64
2024-01-04 06:00:00,19.25,20.79,21.560000000000002,21.560000000000002
2024-01-04 07:00:00,17.71,19.25,19.25,20.02
2024-01-04 08:00:00,16.17,17.71,18.48,18.48
2024-01-04 09:00:00,15.4,16.94,16.94,16.94
2024-01-04 10:00:00,14.63,15.4,16.17,16.17
2024-01-04 11:00:00,13.09,14.63,14.63,14.63
2024-01-04 12:00:00,12.32,13.09,13.86,13.86
2024-01-04 13:00:00,10.780000000000001,11.55,11.55,11.55
2024-01-04 14:00:00,9.24,10.01,10.780000000000001,10.780000000000001
2024-01-04 15:00:00,8.47,9.24,9.24,10.01
2024-01-04 16:00:00,8.47,9.24,9.24,9.24
