Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Astana,PM2.5 - Principal,2024-04-11 12:00 PM,2024,04,11,12,13.4,54,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-11 01:00 PM,2024,04,11,13,12.7,52,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-11 02:00 PM,2024,04,11,14,11.8,49,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-11 03:00 PM,2024,04,11,15,15.4,58,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-11 04:00 PM,2024,04,11,16,14.7,56,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-11 05:00 PM,2024,04,11,17,14.7,56,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-11 06:00 PM,2024,04,11,18,17.1,62,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-11 07:00 PM,2024,04,11,19,16.6,60,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-11 08:00 PM,2024,04,11,20,19.3,66,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-11 09:00 PM,2024,04,11,21,23.6,75,Moderate,28.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-11 10:00 PM,2024,04,11,22,32.3,93,Moderate,41.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-11 11:00 PM,2024,04,11,23,42.6,118,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 12:00 AM,2024,04,12,00,51.3,140,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 01:00 AM,2024,04,12,01,57.1,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 02:00 AM,2024,04,12,02,56.5,152,Unhealthy,56.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 03:00 AM,2024,04,12,03,61.8,154,Unhealthy,67.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 04:00 AM,2024,04,12,04,43.4,120,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 05:00 AM,2024,04,12,05,33.2,95,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 06:00 AM,2024,04,12,06,22.6,73,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 07:00 AM,2024,04,12,07,26.3,81,Moderate,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 08:00 AM,2024,04,12,08,21.6,71,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 09:00 AM,2024,04,12,09,18.8,65,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 10:00 AM,2024,04,12,10,15.9,59,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 11:00 AM,2024,04,12,11,12.4,52,Moderate,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 12:00 PM,2024,04,12,12,12.7,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 01:00 PM,2024,04,12,13,12.3,51,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 02:00 PM,2024,04,12,14,15.1,57,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 03:00 PM,2024,04,12,15,14.0,55,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 04:00 PM,2024,04,12,16,12.0,50,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 05:00 PM,2024,04,12,17,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 06:00 PM,2024,04,12,18,11.0,46,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 07:00 PM,2024,04,12,19,15.0,57,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 08:00 PM,2024,04,12,20,14.0,55,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 09:00 PM,2024,04,12,21,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 10:00 PM,2024,04,12,22,14.0,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-12 11:00 PM,2024,04,12,23,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 12:00 AM,2024,04,13,00,13.4,54,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 01:00 AM,2024,04,13,01,12.3,51,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 02:00 AM,2024,04,13,02,11.6,48,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 03:00 AM,2024,04,13,03,10.3,43,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 04:00 AM,2024,04,13,04,9.1,38,Good,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 05:00 AM,2024,04,13,05,10.5,44,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 06:00 AM,2024,04,13,06,9.2,38,Good,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 07:00 AM,2024,04,13,07,9.6,40,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 08:00 AM,2024,04,13,08,9.3,39,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 09:00 AM,2024,04,13,09,11.0,46,Good,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 10:00 AM,2024,04,13,10,11.3,47,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 11:00 AM,2024,04,13,11,13.7,54,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 12:00 PM,2024,04,13,12,11.8,49,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 01:00 PM,2024,04,13,13,11.4,48,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 02:00 PM,2024,04,13,14,12.2,51,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 03:00 PM,2024,04,13,15,12.6,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 04:00 PM,2024,04,13,16,12.8,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 05:00 PM,2024,04,13,17,13.9,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 06:00 PM,2024,04,13,18,13.8,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 07:00 PM,2024,04,13,19,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 08:00 PM,2024,04,13,20,13.1,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 09:00 PM,2024,04,13,21,13.8,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 10:00 PM,2024,04,13,22,13.1,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-13 11:00 PM,2024,04,13,23,12.4,52,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 12:00 AM,2024,04,14,00,13.6,54,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 01:00 AM,2024,04,14,01,11.7,49,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 02:00 AM,2024,04,14,02,12.2,51,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 03:00 AM,2024,04,14,03,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 04:00 AM,2024,04,14,04,12.3,51,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 05:00 AM,2024,04,14,05,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 06:00 AM,2024,04,14,06,15.4,58,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 07:00 AM,2024,04,14,07,12.4,52,Moderate,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 08:00 AM,2024,04,14,08,10.1,42,Good,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 09:00 AM,2024,04,14,09,11.5,48,Good,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 10:00 AM,2024,04,14,10,12.7,52,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 11:00 AM,2024,04,14,11,11.8,49,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 12:00 PM,2024,04,14,12,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 01:00 PM,2024,04,14,13,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 02:00 PM,2024,04,14,14,13.4,54,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 03:00 PM,2024,04,14,15,13.7,54,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 04:00 PM,2024,04,14,16,11.8,49,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 05:00 PM,2024,04,14,17,12.9,53,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 06:00 PM,2024,04,14,18,13.9,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 07:00 PM,2024,04,14,19,12.4,52,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 08:00 PM,2024,04,14,20,14.4,56,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 09:00 PM,2024,04,14,21,17.3,62,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 10:00 PM,2024,04,14,22,18.6,65,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-14 11:00 PM,2024,04,14,23,17.3,62,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 12:00 AM,2024,04,15,00,17.6,63,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 01:00 AM,2024,04,15,01,14.8,57,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 02:00 AM,2024,04,15,02,14.4,56,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 03:00 AM,2024,04,15,03,16.2,60,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 04:00 AM,2024,04,15,04,17.4,62,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 05:00 AM,2024,04,15,05,15.4,58,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 06:00 AM,2024,04,15,06,13.4,54,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 07:00 AM,2024,04,15,07,15.4,58,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 08:00 AM,2024,04,15,08,12.7,52,Moderate,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 09:00 AM,2024,04,15,09,12.3,51,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 10:00 AM,2024,04,15,10,11.7,49,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 11:00 AM,2024,04,15,11,12.8,52,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 12:00 PM,2024,04,15,12,11.4,48,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 01:00 PM,2024,04,15,13,13.1,53,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 02:00 PM,2024,04,15,14,11.6,48,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 03:00 PM,2024,04,15,15,11.3,47,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 04:00 PM,2024,04,15,16,10.7,45,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 05:00 PM,2024,04,15,17,12.2,51,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 06:00 PM,2024,04,15,18,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 07:00 PM,2024,04,15,19,17.3,62,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 08:00 PM,2024,04,15,20,19.6,67,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 09:00 PM,2024,04,15,21,24.3,77,Moderate,29.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 10:00 PM,2024,04,15,22,25.1,78,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-15 11:00 PM,2024,04,15,23,28.5,85,Moderate,32.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 12:00 AM,2024,04,16,00,27.2,83,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 01:00 AM,2024,04,16,01,18.1,64,Moderate,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 02:00 AM,2024,04,16,02,16.0,59,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 03:00 AM,2024,04,16,03,13.5,54,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 04:00 AM,2024,04,16,04,11.7,49,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 05:00 AM,2024,04,16,05,9.8,41,Good,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 06:00 AM,2024,04,16,06,10.9,45,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 07:00 AM,2024,04,16,07,11.9,50,Good,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 08:00 AM,2024,04,16,08,12.4,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 09:00 AM,2024,04,16,09,11.2,47,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 10:00 AM,2024,04,16,10,11.1,46,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 11:00 AM,2024,04,16,11,10.0,42,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 12:00 PM,2024,04,16,12,8.5,35,Good,7.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 01:00 PM,2024,04,16,13,8.2,34,Good,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 02:00 PM,2024,04,16,14,9.1,38,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 03:00 PM,2024,04,16,15,10.4,43,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 04:00 PM,2024,04,16,16,16.7,61,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 05:00 PM,2024,04,16,17,12.8,52,Moderate,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 06:00 PM,2024,04,16,18,10.9,45,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 07:00 PM,2024,04,16,19,11.4,48,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 08:00 PM,2024,04,16,20,12.7,52,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 09:00 PM,2024,04,16,21,13.3,54,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 10:00 PM,2024,04,16,22,16.1,59,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-16 11:00 PM,2024,04,16,23,21.0,70,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 12:00 AM,2024,04,17,00,17.5,62,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 01:00 AM,2024,04,17,01,15.7,59,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 02:00 AM,2024,04,17,02,13.8,55,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 03:00 AM,2024,04,17,03,12.9,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 04:00 AM,2024,04,17,04,12.4,52,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 05:00 AM,2024,04,17,05,11.2,47,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 06:00 AM,2024,04,17,06,11.1,46,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 07:00 AM,2024,04,17,07,9.5,40,Good,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 08:00 AM,2024,04,17,08,10.7,45,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 09:00 AM,2024,04,17,09,13.3,54,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 10:00 AM,2024,04,17,10,14.1,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 11:00 AM,2024,04,17,11,15.5,58,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 12:00 PM,2024,04,17,12,15.7,59,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 01:00 PM,2024,04,17,13,14.3,56,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 02:00 PM,2024,04,17,14,12.1,51,Moderate,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 03:00 PM,2024,04,17,15,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 04:00 PM,2024,04,17,16,11.5,48,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 05:00 PM,2024,04,17,17,11.7,49,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 06:00 PM,2024,04,17,18,11.3,47,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 07:00 PM,2024,04,17,19,11.7,49,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 08:00 PM,2024,04,17,20,12.2,51,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 09:00 PM,2024,04,17,21,14.8,57,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 10:00 PM,2024,04,17,22,14.9,57,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-17 11:00 PM,2024,04,17,23,16.2,60,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 12:00 AM,2024,04,18,00,17.0,61,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 01:00 AM,2024,04,18,01,15.2,58,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 02:00 AM,2024,04,18,02,16.3,60,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 03:00 AM,2024,04,18,03,19.2,66,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 04:00 AM,2024,04,18,04,21.1,70,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 05:00 AM,2024,04,18,05,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 06:00 AM,2024,04,18,06,22.2,72,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 07:00 AM,2024,04,18,07,19.2,66,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 08:00 AM,2024,04,18,08,18.2,64,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 09:00 AM,2024,04,18,09,16.7,61,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 10:00 AM,2024,04,18,10,16.8,61,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 11:00 AM,2024,04,18,11,13.8,55,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 12:00 PM,2024,04,18,12,12.9,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 01:00 PM,2024,04,18,13,13.9,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 02:00 PM,2024,04,18,14,14.9,57,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 03:00 PM,2024,04,18,15,14.4,56,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 04:00 PM,2024,04,18,16,13.2,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 05:00 PM,2024,04,18,17,14.1,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 06:00 PM,2024,04,18,18,13.6,54,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 07:00 PM,2024,04,18,19,15.3,58,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 08:00 PM,2024,04,18,20,14.0,55,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 09:00 PM,2024,04,18,21,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 10:00 PM,2024,04,18,22,12.1,51,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-18 11:00 PM,2024,04,18,23,11.0,46,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 12:00 AM,2024,04,19,00,11.0,46,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 01:00 AM,2024,04,19,01,11.9,50,Good,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 02:00 AM,2024,04,19,02,11.9,50,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 03:00 AM,2024,04,19,03,11.9,50,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 04:00 AM,2024,04,19,04,11.0,46,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 05:00 AM,2024,04,19,05,11.0,46,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 06:00 AM,2024,04,19,06,11.9,50,Good,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 07:00 AM,2024,04,19,07,10.8,45,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 08:00 AM,2024,04,19,08,11.2,47,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 09:00 AM,2024,04,19,09,11.1,46,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 10:00 AM,2024,04,19,10,18.0,63,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 11:00 AM,2024,04,19,11,23.0,74,Moderate,28.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 12:00 PM,2024,04,19,12,37.5,106,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 01:00 PM,2024,04,19,13,38.7,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 02:00 PM,2024,04,19,14,31.3,91,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 03:00 PM,2024,04,19,15,26.6,81,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 04:00 PM,2024,04,19,16,27.3,83,Moderate,28.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 05:00 PM,2024,04,19,17,22.6,73,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 06:00 PM,2024,04,19,18,21.3,70,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 07:00 PM,2024,04,19,19,22.6,73,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 08:00 PM,2024,04,19,20,33.8,97,Moderate,45.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-19 09:00 PM,2024,04,19,21,55.9,151,Unhealthy,78.0,UG/M3,1 Hr,Valid
